country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
HU,6,2023,Equality,Life satisfaction,All,0.9276322385407336,3 (Secondary_indicator)
HU,6,2023,Equality,Security,All,0.7575040556064632,3 (Secondary_indicator)
HU,6,2023,Equality,Community,All,0.8104168459363289,3 (Secondary_indicator)
HU,6,2023,Health and Animal Welfare,Health condition and impact,All,0.6178607732817695,3 (Secondary_indicator)
HU,6,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9839665366998548,3 (Secondary_indicator)
HU,6,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9456994090504093,3 (Secondary_indicator)
HU,6,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.932440669999183,3 (Secondary_indicator)
HU,6,2023,Agriculture and Food,All,All,0.8304501746047672,2 (EU_Priority)
HU,6,2023,Energy and Housing,All,All,0.9312140325737823,2 (EU_Priority)
HU,6,2023,Equality,All,All,0.8318510466945086,2 (EU_Priority)
HU,6,2023,Health and Animal Welfare,All,All,0.6178607732817695,2 (EU_Priority)
HU,6,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9839665366998548,2 (EU_Priority)
HU,6,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9390700395247962,2 (EU_Priority)
HU,6,2023,All,All,All,0.8557354338965797,1 (EWBI)
HU,7,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8290113997958016,4 (Primary_indicator)
HU,7,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8620245004160344,4 (Primary_indicator)
HU,7,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9174484612209416,4 (Primary_indicator)
HU,7,2023,Energy and Housing,Energy,HE-SILC-1,0.9396624704934364,4 (Primary_indicator)
HU,7,2023,Energy and Housing,Energy,HE-SILC-2,0.8908823584951505,4 (Primary_indicator)
HU,7,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
HU,7,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
HU,7,2023,Equality,Life satisfaction,EL-SILC-1,0.9437982815505964,4 (Primary_indicator)
HU,7,2023,Equality,Life satisfaction,EL-EHIS-1,0.9218532073685776,4 (Primary_indicator)
HU,7,2023,Equality,Security,ES-SILC-1,0.7494130973541782,4 (Primary_indicator)
HU,7,2023,Equality,Security,ES-SILC-2,0.8536492459331861,4 (Primary_indicator)
HU,7,2023,Equality,Community,EC-SILC-1,0.627028611778301,4 (Primary_indicator)
HU,7,2023,Equality,Community,EC-SILC-2,0.7825776808006606,4 (Primary_indicator)
HU,7,2023,Equality,Community,EC-EHIS-1,0.936355237007061,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.894527401449643,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6908497183939798,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.7810968183897528,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.2022876663527559,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.919688056837796,4 (Primary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5113536542836912,4 (Primary_indicator)
HU,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.8952110075707304,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.8931091862403296,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9507589402799116,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9948833383744904,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.971454010516131,4 (Primary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.922466564292262,4 (Primary_indicator)
HU,7,2023,Agriculture and Food,Nutrition need,All,0.8290113997958016,3 (Secondary_indicator)
HU,7,2023,Agriculture and Food,Nutrition expense,All,0.8620245004160344,3 (Secondary_indicator)
HU,7,2023,Energy and Housing,Housing quality,All,0.9174484612209416,3 (Secondary_indicator)
HU,7,2023,Energy and Housing,Energy,All,0.9576362072471467,3 (Secondary_indicator)
HU,7,2023,Equality,Life satisfaction,All,0.932825744459587,3 (Secondary_indicator)
HU,7,2023,Equality,Security,All,0.8015311716436821,3 (Secondary_indicator)
HU,7,2023,Equality,Community,All,0.7819871765286742,3 (Secondary_indicator)
HU,7,2023,Health and Animal Welfare,Health condition and impact,All,0.6666338859512697,3 (Secondary_indicator)
HU,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9410832965963186,3 (Secondary_indicator)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.922466564292262,3 (Secondary_indicator)
HU,7,2023,Agriculture and Food,All,All,0.845517950105918,2 (EU_Priority)
HU,7,2023,Energy and Housing,All,All,0.9375423342340441,2 (EU_Priority)
HU,7,2023,Equality,All,All,0.8387813642106479,2 (EU_Priority)
HU,7,2023,Health and Animal Welfare,All,All,0.6666338859512697,2 (EU_Priority)
HU,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
HU,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9317749304442904,2 (EU_Priority)
HU,7,2023,All,All,All,0.8698974174418542,1 (EWBI)
HU,8,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8290113997958016,4 (Primary_indicator)
HU,8,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8620245004160344,4 (Primary_indicator)
HU,8,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.911222471337099,4 (Primary_indicator)
HU,8,2023,Energy and Housing,Energy,HE-SILC-1,0.9452256450129968,4 (Primary_indicator)
HU,8,2023,Energy and Housing,Energy,HE-SILC-2,0.9162752250708056,4 (Primary_indicator)
HU,8,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
HU,8,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
HU,8,2023,Equality,Life satisfaction,EL-SILC-1,0.9726957941219744,4 (Primary_indicator)
HU,8,2023,Equality,Life satisfaction,EL-EHIS-1,0.9218532073685776,4 (Primary_indicator)
HU,8,2023,Equality,Security,ES-SILC-1,0.8376595530405364,4 (Primary_indicator)
HU,8,2023,Equality,Security,ES-SILC-2,0.8665459578067208,4 (Primary_indicator)
HU,8,2023,Equality,Community,EC-SILC-1,0.7523964947038163,4 (Primary_indicator)
HU,8,2023,Equality,Community,EC-SILC-2,0.852206731415,4 (Primary_indicator)
HU,8,2023,Equality,Community,EC-EHIS-1,0.936355237007061,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.902002516946635,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.811184897097003,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.8638918486509732,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1460174493729336,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.919688056837796,4 (Primary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5113536542836912,4 (Primary_indicator)
HU,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.89329281878868,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9097493515804396,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9187319688105156,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9954499901697462,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.962967702228687,4 (Primary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9379693998365946,4 (Primary_indicator)
HU,8,2023,Agriculture and Food,Nutrition need,All,0.8290113997958016,3 (Secondary_indicator)
HU,8,2023,Agriculture and Food,Nutrition expense,All,0.8620245004160344,3 (Secondary_indicator)
HU,8,2023,Energy and Housing,Housing quality,All,0.911222471337099,3 (Secondary_indicator)
HU,8,2023,Energy and Housing,Energy,All,0.9653752175209506,3 (Secondary_indicator)
HU,8,2023,Equality,Life satisfaction,All,0.947274500745276,3 (Secondary_indicator)
HU,8,2023,Equality,Security,All,0.8521027554236287,3 (Secondary_indicator)
HU,8,2023,Equality,Community,All,0.8469861543752925,3 (Secondary_indicator)
HU,8,2023,Health and Animal Welfare,Health condition and impact,All,0.6923564038648387,3 (Secondary_indicator)
HU,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9360383663156137,3 (Secondary_indicator)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9379693998365946,3 (Secondary_indicator)
HU,8,2023,Agriculture and Food,All,All,0.845517950105918,2 (EU_Priority)
HU,8,2023,Energy and Housing,All,All,0.9382988444290248,2 (EU_Priority)
HU,8,2023,Equality,All,All,0.8821211368480656,2 (EU_Priority)
HU,8,2023,Health and Animal Welfare,All,All,0.6923564038648387,2 (EU_Priority)
HU,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
HU,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.937003883076104,2 (EU_Priority)
HU,8,2023,All,All,All,0.8824053763381509,1 (EWBI)
HU,9,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8408013871334857,4 (Primary_indicator)
HU,9,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8850019989022807,4 (Primary_indicator)
HU,9,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8984675806117223,4 (Primary_indicator)
HU,9,2023,Energy and Housing,Energy,HE-SILC-1,0.9510180808872598,4 (Primary_indicator)
HU,9,2023,Energy and Housing,Energy,HE-SILC-2,0.9272754385153492,4 (Primary_indicator)
HU,9,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
HU,9,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
HU,9,2023,Equality,Life satisfaction,EL-SILC-1,0.99007792158754,4 (Primary_indicator)
HU,9,2023,Equality,Life satisfaction,EL-EHIS-1,0.923086926733842,4 (Primary_indicator)
HU,9,2023,Equality,Security,ES-SILC-1,0.8602244745621633,4 (Primary_indicator)
HU,9,2023,Equality,Security,ES-SILC-2,0.9026851324739836,4 (Primary_indicator)
HU,9,2023,Equality,Community,EC-SILC-1,0.7076193816839235,4 (Primary_indicator)
HU,9,2023,Equality,Community,EC-SILC-2,0.8430047510023213,4 (Primary_indicator)
HU,9,2023,Equality,Community,EC-EHIS-1,0.9547283838900792,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9608631215359582,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.8693507082727958,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.9157174954325606,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.137337964660439,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9262934096289808,4 (Primary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.6398149968448357,4 (Primary_indicator)
HU,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.9301201431413322,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9152603420273536,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9429978402153056,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9951336702940292,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9642725705287256,4 (Primary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9364388769080088,4 (Primary_indicator)
HU,9,2023,Agriculture and Food,Nutrition need,All,0.8408013871334857,3 (Secondary_indicator)
HU,9,2023,Agriculture and Food,Nutrition expense,All,0.8850019989022807,3 (Secondary_indicator)
HU,9,2023,Energy and Housing,Housing quality,All,0.8984675806117223,3 (Secondary_indicator)
HU,9,2023,Energy and Housing,Energy,All,0.9695733798506523,3 (Secondary_indicator)
HU,9,2023,Equality,Life satisfaction,All,0.9565824241606911,3 (Secondary_indicator)
HU,9,2023,Equality,Security,All,0.8814548035180735,3 (Secondary_indicator)
HU,9,2023,Equality,Community,All,0.8351175055254413,3 (Secondary_indicator)
HU,9,2023,Health and Animal Welfare,Health condition and impact,All,0.7415629493959283,3 (Secondary_indicator)
HU,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9495569132413493,3 (Secondary_indicator)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9364388769080088,3 (Secondary_indicator)
HU,9,2023,Agriculture and Food,All,All,0.8629016930178832,2 (EU_Priority)
HU,9,2023,Energy and Housing,All,All,0.9340204802311873,2 (EU_Priority)
HU,9,2023,Equality,All,All,0.8910515777347353,2 (EU_Priority)
HU,9,2023,Health and Animal Welfare,All,All,0.7415629493959283,2 (EU_Priority)
HU,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
HU,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.942997895074679,2 (EU_Priority)
HU,9,2023,All,All,All,0.8952781058598948,1 (EWBI)
HU,10,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8408013871334857,4 (Primary_indicator)
HU,10,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8850019989022807,4 (Primary_indicator)
HU,10,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9265237879281852,4 (Primary_indicator)
HU,10,2023,Energy and Housing,Energy,HE-SILC-1,0.9702660243225226,4 (Primary_indicator)
HU,10,2023,Energy and Housing,Energy,HE-SILC-2,0.916056372434688,4 (Primary_indicator)
HU,10,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
HU,10,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
HU,10,2023,Equality,Life satisfaction,EL-SILC-1,0.9880814422522372,4 (Primary_indicator)
HU,10,2023,Equality,Life satisfaction,EL-EHIS-1,0.923086926733842,4 (Primary_indicator)
HU,10,2023,Equality,Security,ES-SILC-1,0.905568000008283,4 (Primary_indicator)
HU,10,2023,Equality,Security,ES-SILC-2,0.9184714940264214,4 (Primary_indicator)
HU,10,2023,Equality,Community,EC-SILC-1,0.9010731764549204,4 (Primary_indicator)
HU,10,2023,Equality,Community,EC-SILC-2,0.8535385340893082,4 (Primary_indicator)
HU,10,2023,Equality,Community,EC-EHIS-1,0.9547283838900792,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9408672075106216,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.8230648154960746,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.981236131489062,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1319203515439623,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9262934096289808,4 (Primary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.6398149968448357,4 (Primary_indicator)
HU,10,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.923916777283263,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9219066158591196,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9062112616760368,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9963081352733204,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9652134706840484,4 (Primary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9515644856802012,4 (Primary_indicator)
HU,10,2023,Agriculture and Food,Nutrition need,All,0.8408013871334857,3 (Secondary_indicator)
HU,10,2023,Agriculture and Food,Nutrition expense,All,0.8850019989022807,3 (Secondary_indicator)
HU,10,2023,Energy and Housing,Housing quality,All,0.9265237879281852,3 (Secondary_indicator)
HU,10,2023,Energy and Housing,Energy,All,0.9715805991893026,3 (Secondary_indicator)
HU,10,2023,Equality,Life satisfaction,All,0.9555841844930395,3 (Secondary_indicator)
HU,10,2023,Equality,Security,All,0.9120197470173521,3 (Secondary_indicator)
HU,10,2023,Equality,Community,All,0.9031133648114359,3 (Secondary_indicator)
HU,10,2023,Health and Animal Welfare,Health condition and impact,All,0.7405328187522562,3 (Secondary_indicator)
HU,10,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9427112521551576,3 (Secondary_indicator)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9515644856802012,3 (Secondary_indicator)
HU,10,2023,Agriculture and Food,All,All,0.8629016930178832,2 (EU_Priority)
HU,10,2023,Energy and Housing,All,All,0.9490521935587439,2 (EU_Priority)
HU,10,2023,Equality,All,All,0.9235724321072758,2 (EU_Priority)
HU,10,2023,Health and Animal Welfare,All,All,0.7405328187522562,2 (EU_Priority)
HU,10,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
HU,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9471378689176795,2 (EU_Priority)
HU,10,2023,All,All,All,0.9037218410097988,1 (EWBI)
IE,1,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8180871220324153,4 (Primary_indicator)
IE,1,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8218969890845048,4 (Primary_indicator)
IE,1,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9265237879281852,4 (Primary_indicator)
IE,1,2023,Energy and Housing,Energy,HE-SILC-1,0.7859328998140745,4 (Primary_indicator)
IE,1,2023,Energy and Housing,Energy,HE-SILC-2,0.7578649414195052,4 (Primary_indicator)
IE,1,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
IE,1,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
IE,1,2023,Equality,Life satisfaction,EL-SILC-1,0.8446290199789659,4 (Primary_indicator)
IE,1,2023,Equality,Life satisfaction,EL-EHIS-1,0.9200090520824236,4 (Primary_indicator)
IE,1,2023,Equality,Security,ES-SILC-1,0.3771097149761424,4 (Primary_indicator)
IE,1,2023,Equality,Security,ES-SILC-2,0.6293596420824031,4 (Primary_indicator)
IE,1,2023,Equality,Community,EC-SILC-1,0.5237139625677096,4 (Primary_indicator)
IE,1,2023,Equality,Community,EC-SILC-2,0.8589024136363901,4 (Primary_indicator)
IE,1,2023,Equality,Community,EC-EHIS-1,0.7916836582019996,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.752477616357802,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6110615116837413,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6003379518657541,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.7079973272318723,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9067744561025756,4 (Primary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.590191307827695,4 (Primary_indicator)
IE,1,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.928453680884552,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.8768827492875452,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.3881974980662883,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7395619617970915,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.4569181713345078,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8435256928504977,4 (Primary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7831734749084095,4 (Primary_indicator)
IE,1,2023,Agriculture and Food,Nutrition need,All,0.8180871220324153,3 (Secondary_indicator)
IE,1,2023,Agriculture and Food,Nutrition expense,All,0.8218969890845048,3 (Secondary_indicator)
IE,1,2023,Energy and Housing,Housing quality,All,0.9265237879281852,3 (Secondary_indicator)
IE,1,2023,Energy and Housing,Energy,All,0.8859494603083949,3 (Secondary_indicator)
IE,1,2023,Equality,Life satisfaction,All,0.8823190360306947,3 (Secondary_indicator)
IE,1,2023,Equality,Security,All,0.5032346785292727,3 (Secondary_indicator)
IE,1,2023,Equality,Community,All,0.7247666781353664,3 (Secondary_indicator)
IE,1,2023,Health and Animal Welfare,Health condition and impact,All,0.6948066951782401,3 (Secondary_indicator)
IE,1,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.928453680884552,3 (Secondary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.6610172146671861,3 (Secondary_indicator)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7831734749084095,3 (Secondary_indicator)
IE,1,2023,Agriculture and Food,All,All,0.8199920555584601,2 (EU_Priority)
IE,1,2023,Energy and Housing,All,All,0.9062366241182901,2 (EU_Priority)
IE,1,2023,Equality,All,All,0.7034401308984446,2 (EU_Priority)
IE,1,2023,Health and Animal Welfare,All,All,0.6948066951782401,2 (EU_Priority)
IE,1,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.928453680884552,2 (EU_Priority)
IE,1,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7220953447877978,2 (EU_Priority)
IE,1,2023,All,All,All,0.7958374219042975,1 (EWBI)
IE,2,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8180871220324153,4 (Primary_indicator)
IE,2,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8218969890845048,4 (Primary_indicator)
IE,2,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9143301289970656,4 (Primary_indicator)
IE,2,2023,Energy and Housing,Energy,HE-SILC-1,0.7976980425501787,4 (Primary_indicator)
IE,2,2023,Energy and Housing,Energy,HE-SILC-2,0.7640106526740617,4 (Primary_indicator)
IE,2,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
IE,2,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
IE,2,2023,Equality,Life satisfaction,EL-SILC-1,0.9412613823297956,4 (Primary_indicator)
IE,2,2023,Equality,Life satisfaction,EL-EHIS-1,0.9200090520824236,4 (Primary_indicator)
IE,2,2023,Equality,Security,ES-SILC-1,0.4546470210847331,4 (Primary_indicator)
IE,2,2023,Equality,Security,ES-SILC-2,0.6799483155857574,4 (Primary_indicator)
IE,2,2023,Equality,Community,EC-SILC-1,0.4633838583078752,4 (Primary_indicator)
IE,2,2023,Equality,Community,EC-SILC-2,0.907742128562772,4 (Primary_indicator)
IE,2,2023,Equality,Community,EC-EHIS-1,0.7916836582019996,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8332932832479779,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5850223496778498,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5904199980805489,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.5100713218083869,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9067744561025756,4 (Primary_indicator)
IE,2,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.590191307827695,4 (Primary_indicator)
IE,2,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9344739179790365,4 (Primary_indicator)
IE,2,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.8086416018227641,4 (Primary_indicator)
IE,2,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.4628433893272402,4 (Primary_indicator)
IE,2,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7536047566419554,4 (Primary_indicator)
IE,2,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.5366552297589012,4 (Primary_indicator)
IE,2,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8329983951033034,4 (Primary_indicator)
