title,abstract,true_label
"Australian Climate, Energy and Water Policies: Conflicts and synergies","Responding to the threat of climate change, conserving freshwater ecosystems and securing adequate energy and water supplies are among the greatest challenges facing modern societies. Yet recognition of the interdependencies between climate, energy and water policy-with resulting synergies and trade-offs-remains limited, leaving societies and governments alike vulnerable to the dangers of conflicted or unintended policy outcomes from sectoral decisions. In this paper, we analyse current Australian climate, energy and water policies to identify the risks of perverse outcomes between the three policy sectors. In doing so we categorise the conflicts and synergies between particular energy generation, carbon sequestration and water supply policies to improve understandings of the challenges facing decision makers in Australia and internationally. Four types of interventions are identified that would enable integration and optimisation of policies, namely: better cross-sectoral knowledge to inform decisions; the identification of technologies with co-benefits; markets with broader cross-sectoral participation (including linking water and carbon markets); and better-integrated governance institutions. © 2013 Copyright Geographical Society of New South Wales Inc.",Not About Sufficiency
Biodiversity research still falls short of creating links with ecosystem services and human well-being in a global hotspot,"Understanding the links between biodiversity, ecosystem services (ES) and human well-being (HWB) is a prerequisite for furthering the agenda of several multilateral environmental agreements and global goals. We performed a systematic review to discuss the extent to which biodiversity research has addressed the interface between ES and HWB and we focused on Brazil as a case study of global relevance. We found that biodiversity research in Brazil remains focused predominantly on biological processes and that research on the links with ES and HWB is in its early phases, exhibiting scarce connections with provisioning and cultural services. This pattern reveals the nature of existing funding policies and scientific gaps in the country. Given the global relevance of Brazil's stock of biodiversity and ES, we argue that research on their links with HWB will be a crucial element of the national and global process of achieving Sustainable Development Goals by 2030.",Not About Sufficiency
"The use of bio-waste to revegetate eroded land areas in Ylläs, Northern Finland: Toward a zero waste perspective of tourism in the Finnish Lapland","Lapland is one of the most attractive nature-tourism areas in Europe, and tourism is vital for local economy. However, recreational tourist activities such as skiing, hiking and horse riding deteriorate the unique and vulnerable nature of Northern Finland. Erosion and wearing of tourist areas negatively affects biodiversity and ecosystem services and reduce the attractiveness of the region. Tourism is also the source of other environmental disturbances such as wastes. Currently, in Lapland, the prevalent waste treatment method is disposal, and wastes are transported over long distances due to lack of recipient facilities for waste management. The suggestion for sustainable waste management Scenario presented in this paper is to find a synergistic solution to both of these problems, by local treatment of bio-waste in an anaerobic digestor and utilization of digestate to revegetate eroded land. It is proposed that bio-waste is co-digested with sewage sludge and offal from slaughterhouses in Ylläs in the municipality of Kolari. An estimated 500-1000 t of digestate could be produced and used in tourist areas annually. Experiences from existing seasonal bio-waste collection schemes and interviews of local tourist enterprises and tourists indicate that there is willingness to extend the source separation of wastes. Assessment of the digestion Scenario suggests that economic costs of investment could be offset by avoided costs and by additional environmental and social benefits. It is concluded that this zero waste approach could lead to an improved image of Lapland as a sustainable tourist destination. © 2014 Elsevier B.V. All rights reserved.",Not About Sufficiency
Rural–Urban Metabolism: A Methodological Approach for Carbon-Positive and Circular Territories,"Cities are responsible for about 75% of the global greenhouse gas emissions. Various materials and energy sources, which are mostly produced by the rural areas rather than the cities, are consumed by the cities, and their waste is released back into the rural areas, thereby causing evident environmental damages. The Rural–Urban Metabolism approach can offer a comprehensive tool to understand the flux of resources that cross the urban environments and plan for more sustainable cities. Considering the strength of the relationship between the urban and rural areas, this paper offers a new perspective regarding the Rural–Urban Metabolism and its application in the Autonomous Province of Trento is discussed. The methodological approach consists of four main steps: data collection and management to support strategic territorial/urban plans; data assessment to critically evaluate the existing context; data mapping to visualize the data and territorial dynamics; and finally, the definition of the strategic and integrated development plan and actions. The Rural–Urban Metabolism proved to be a strategic approach for urban planning and design to monitor the flow of it, assess the impacts of it and promote more sustainable and circular urban policies. © 2022 by the authors.",Not About Sufficiency
India's Agriculture Sector's Journey towards Sustainable Development Goals: Assessing Governmental Interventions and Sectoral Outcomes,"The Sustainable Development Goals (SDGs) comprise a set of 17 global objectives established by the United Nations to tackle urgent worldwide challenges, including poverty, inequality, climate change, and environmental degradation. Numerous SDGs are directly linked to the realms of food and agriculture. SDG 2, named Zero Hunger, focuses on ending hunger, achieving food security, enhancing nutrition, and promoting sustainable agriculture. SDG 12, Responsible Consumption and Production, addresses the need for sustainable food systems and the reduction of food waste. SDG 13, Climate Action, underscores the connection between agriculture and efforts for climate change mitigation and adaptation. Additionally, SDG 15, Life on Land, emphasizes the significance of safeguarding terrestrial ecosystems and biodiversity, often impacted by agricultural practices. These goals collectively highlight the pivotal role of food and agriculture in realizing broader sustainable development objectives. India, with its significant agrarian base, stands at the forefront of addressing Sustainable Development Goals (SDGs) in the agriculture sector. This paper delves into the multifaceted challenges encountered by the Indian economy concerning SDGs in agriculture and examines the diverse array of initiatives introduced by the government to attain these goals. Through a comprehensive review of literature and policy analysis, this paper identifies key areas such as poverty alleviation, food security, sustainable land use, water management, and rural livelihoods, among others, where concerted efforts are required to achieve the SDGs. Furthermore, it explores the intricate interplay between socio-economic factors, environmental sustainability, and technological advancements in shaping the trajectory of Indian agriculture. By critically evaluating government interventions, including policies, programs, and schemes, the paper elucidates their effectiveness, gaps, and potential areas for improvement. Insights from this research aim to inform policymakers, stakeholders, and practitioners in designing holistic strategies to navigate the complexities of sustainable development in Indian agriculture. © 2024 Horizon Research Publishing. All rights reserved.",Not About Sufficiency
Status and assets of permanent grassland in France and in Europe,"This text specifies the current status and recent evolution of permanent grassland in Europe and in France, and reviews the main services provided by grassland. Grassland covers over 40 % of European agricultural land. Permanent grassland covers 57 million ha and temporary grassland, 10 million ha. Total grassland acreage dropped significantly between 1960 and 2003. Total loss is estimated at 30 %, which is to say over 7 million ha lost in Europe and 4 million ha lost in France. Grassland in Europe is characterized by a rich biodiversity, sown grassland and indigenous vegetation; its level of production is highly variable, as is its distribution in different countries. This agricultural cover is all the more important because it is multifunctional and has a considerable environmental and social impact. Grassland provides a wide range of ecosystem services (carbon sequestration, protecting biodiversity, preserving soil quality and purifying drinking water⋯) which are increasingly being recognized and taken into account by public bodies in charge of policy making. © 2018 Association Francaise pour la Production Fourragere.All Rights Reserved.",Not About Sufficiency
Making rewilding fit for policy,"Rewilding, here defined as “the reorganisation of biota and ecosystem processes to set an identified social–ecological system on a preferred trajectory, leading to the self-sustaining provision of ecosystem services with minimal ongoing management,” is increasingly considered as an environmental management option, with potential for enhancing both biodiversity and ecosystem services. Despite burgeoning interest in the concept, there are uncertainties and difficulties associated with the practical implementation of rewilding projects, while the evidence available for facilitating sound decision-making for rewilding initiatives remains elusive. We identify five key research areas to inform the implementation of future rewilding initiatives: increased understanding of the links between actions and impacts; improved risk assessment processes, through, for example, better definition and quantification of ecological risks; improved predictions of spatio-temporal variation in potential economic costs and associated benefits; better identification and characterisation of the likely social impacts of a given rewilding project; and facilitated emergence of a comprehensive and practical framework for the monitoring and evaluation of rewilding projects. Policy implications. Environmental legislation is commonly based on a “compositionalist” paradigm itself predicated on the preservation of historical conditions characterised by the presence of particular species assemblages and habitat types. However, global environmental change is driving some ecosystems beyond their limits so that restoration to historical benchmarks or modern likely equivalents may no longer be an option. This means that the current environmental policy context could present barriers to the broad implementation of rewilding projects. To progress the global rewilding agenda, a better appreciation of current policy opportunities and constraints is required. This, together with a clear definition of rewilding and a scientifically robust rationale for its local implementation, is a prerequisite to engage governments in revising legislation where required to facilitate the operationalisation of rewilding. © 2018 The Authors. Journal of Applied Ecology © 2018 British Ecological Society",Not About Sufficiency
Climate change as a main driver of ecological research,"1. Climate change is a major threat to biodiversity, ecosystem services, and human well-being. Mitigating its effects on living organisms and societies will be at the heart of most environmental management strategies, which will need to be informed by integrative scientific approaches. This Issues Special Profile provides examples of such approaches. 2. Responses of species to change in climatic conditions will range from thriving (i.e. species capable of living under the new set of conditions) to adapting (i.e. species capable of surviving a change in global conditions by changing their ecology and/or distribution) and going extinct. Yet there is a need to identify which species will fall into which categories, as well as a need to understand how to facilitate species ability to adapt to change. 3. Landscape management will be key to ensuring that functional, resilient ecosystems are maintained. Preserving the complexity and function of ecosystems can help mitigate the impact of extreme climatic conditions on the delivery of vital services such as climate regulation, primary production and water retention. 4. To mitigate further biodiversity loss, healthy habitats will also need to be better connected. In many situations, developing ecological networks will require costly habitat restoration at large spatial scales: to maximise opportunities for these networks to be created and be successful, landscape-scale assessments of the provision and value of multiple ecosystem services under alternative management regimes will need to inform decisions as to where and how to implement their creation. 5. Synthesis and applications. Climate change is only starting to shape the ecological research agenda, as the complexity of the impact of this phenomenon on biodiversity and ecosystem services slowly unveils. Because changes in climatic conditions are expected to hit everyone everywhere, effective solutions for climate change mitigation will require science to truly engage with society and support decision-making processes at local, national and international scales.",Not About Sufficiency
Landscape-scale expansion of agroecology to enhance natural pest control: A systematic review,"Ecological intensification of agriculture (EIA) aims to assure food security by harnessing ecosystem services while minimizing external inputs and environmental harms. One manifestation of EIA proposed worldwide is agroecological farming, which will affect future landscapes, biodiversity and make assurance of crop yields more reliant on management of natural pest control. Using a systematic review we examined available knowledge to forecast the consequences for natural pest control of a landscape-scale transition to agroecological farming. A large body of information showed that prevailing agroecological practices can enhance natural pest control at the field level. This was, however, highly context specific (organisms, crop types or regions) and often modulated by landscape complexity, albeit in an inconsistent way. Consequently, our generic understanding of the functional responses of natural pest control to agroecological management remains limited. Furthermore, the consequences of a landscape-scale expansion of agroecological farming for natural pest control was hardly documented, with results suggesting limited effects. Available modelling tools and approaches to forecast natural pest control were diverse and promising, but the integration of accurate descriptions of farming practices at the landscape scale remains a challenge. Few studies integrated socio-economic aspects and we present some approaches to guide and co-design the transition to future agroecological landscapes. © 2020 Elsevier Ltd",Not About Sufficiency
Main conclusions and perspectives from the collective scientific assessment of the effects of plant protection products on biodiversity and ecosystem services along the land-sea continuum in France and French overseas territories,"Preservation of biodiversity and ecosystem services is critical for sustainable development and human well-being. However, an unprecedented erosion of biodiversity is observed and the use of plant protection products (PPP) has been identified as one of its main causes. In this context, at the request of the French Ministries responsible for the Environment, for Agriculture and for Research, a panel of 46 scientific experts ran a nearly 2-year-long (2020-2022) collective scientific assessment (CSA) of international scientific knowledge relating to the impacts of PPP on biodiversity and ecosystem services. The scope of this CSA covered the terrestrial, atmospheric, freshwater, and marine environments (with the exception of groundwater) in their continuity from the site of PPP application to the ocean, in France and French overseas territories, based on international knowledge produced on or transposable to this type of context (climate, PPP used, biodiversity present, etc.). Here, we provide a brief summary of the CSA's main conclusions, which were drawn from about 4500 international publications. Our analysis finds that PPP contaminate all environmental matrices, including biota, and cause direct and indirect ecotoxicological effects that unequivocally contribute to the decline of certain biological groups and alter certain ecosystem functions and services. Levers for action to limit PPP-driven pollution and effects on environmental compartments include local measures from plot to landscape scales and regulatory improvements. However, there are still significant gaps in knowledge regarding environmental contamination by PPPs and its effect on biodiversity and ecosystem functions and services. Perspectives and research needs are proposed to address these gaps.",Not About Sufficiency
Soil Erosion Rates and Nutrient Loss in Rangelands of Southern Patagonia,"Soil erosion in rangelands is the main driver of desertification as a result of severe drought events and overgrazing reducing potential land productivity. The objectives of this chapter are to provide an overview of soil erosion as it relates to ecosystem services and to determine soil erosion rates from exposed roots of four shrub and dwarf-shrub species in nine sites of Southern Patagonia rangelands (Santa Cruz province, Argentina) as a case study. We highlight that soil protection is critical to sustain the capacity of rangeland ecosystems to supply provisioning (lamb and cattle meat, sheep wool) supporting (nutrient cycling, biodiversity, habitat) and regulating (carbon fixation, water flow regulation) ecosystem services for human well-being. We used a dendrogeomorphological method to determine soil erosion rates against datable exposed roots. Also, in each site soil samples were collected from nine randomly selected points in nondegraded patches to provide reference points from which to calculate loss of soil organic carbon and nutrients from erosion. The soil erosion rate in the degraded areas characterized by dwarf shrubs and shrubs with exposed roots was significantly different between sites and ranged from 1.6 to 4.1mmyear−1. Soil mass loss rate ranged from 12.7 to 32.0Mgha−1 year−1 and soil carbon loss fluctuated from 85.3 to 250.1kg C ha−1 year−1. The main soil nutrient depleted during erosion processes was nitrogen (mean sites value of 17.9kgNha−1 year−1) followed by potassium (mean of 9.2kgKha−1 year−1) followed by phosphorus (mean of 0.6kg P ha−1 year−1). These results highlight the need for an early warning system by a soil erosion monitoring entity to prevent soil loss and prescribe sustainable management practices to maintain rangelands in an ecologically healthy state to conserve ecological functions and ecosystem service provision. © 2022 Elsevier Inc. All rights reserved",Not About Sufficiency
Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,"Historically, interactions and trends between biodiversity, ecosystem function (EF) and land use practices in southern Patagonia (Argentina) have been largely undocumented and poorly understood. Since 2002, 1214 permanent and semi-permanent plots within the PEBANPA Network have enabled researchers to monitor and assess functions and trends among vegetation parameters, biodiversity, forest dynamics, soil physicochemical characteristics, and land use management. The objectives of this manuscript are to communicate the role and rationale of the PEBANPA Network, summarize examples of the main results found within the network and provide guidance to decision makers with respect to advancing sustainable land management in southern Patagonia. As examples, rangeland health indices, seedling and sapling regeneration under different timber managed forests, litterfall and seeds production under silvopastoral use, and soil carbon content impacted by livestock grazing have all been assessed. Vegetation and environmental variables including soil respiration, soil water infiltration, soil water retention capacity, soil erosion, and litter cover were measured under different grazing intensities. Livestock and forestry production have caused changes in the original floristic patterns, with several areas experiencing desertification. Heavy stocking rates have caused the greatest impacts on grassland soil carbon (C) loss as a consequence of soil erosion. We were able to conclude that low medium grazing intensities yield the most positive impacts for biodiversity and soil physicochemical characteristics. Studies regarding levels of seedling and sapling regeneration post-harvest of timber further supported the importance of long-term monitoring due to the strongest evidence of interactions occurring 20 to 30 years after harvest. Distribution patterns of vascular plants and epigaeic coleopterons diversity revealed statistically significant differences among geographical zones and dominant vegetation types. The PEBANPA Network helps southern Patagonia address the challenges of unsustainable land management and climate change through monitoring ecosystem function and services. Long-term monitoring of biodiversity and ecosystem function help decision makers better understand the impacts of land use practices, develop well-informed policies and secure present and future human well-being. (C) 2016 Elsevier GmbH. All rights reserved.",Not About Sufficiency
Russian-Ukrainian war impacts the total environment,"The Russian-Ukrainian war triggered a tsunami that dramatically impacted the world economy, geopolitics, and food security. Due to the extreme humanitarian situation, the effects on the environment have been overlooked. However, due to the intense fighting, the impacts will be dramatic and produce an environmental disaster. The war is already affecting areas beyond Ukraine (explosions in Russia and Moldova territory). This discussion paper aims to shed light on the potential effect of this vast conflict on the ecosystems and their services. Although the war is still ongoing, there is evidence of severe air pollution and greenhouse gas emissions resulting from the intense fights. Also, warfare activities were conducted in the vicinity of the Zaporizhzhia nuclear power plant (the biggest in Europe) and Chernobyl, increasing the fear of radiation leaks. The biodiversity is being drastically affected due to intense deforestation and habitat destruction with potential implications for wildlife. Bombing, trench and tunnel excavations will likely negatively impact soil degradation and landscape morphology. This assumes particular importance since Ukraine has some of the most fertile soils globally (Chernozem), affecting food production. Water availability and quality are likely to be affected due to infrastructure destruction and the transport of pollutants to water reserves. The ecosystem services supplied will likely be strongly damaged since deforestation will decrease the capacity of the ecosystems to regulate air pollution or climate. Soil degradation will hamper food production, and landscape aesthetics, cultural heritage and social cohesion destruction drastically affects cultural services. Finally, the impacts on human health are already tremendous. However, it can be even higher due to exposure to high levels of contamination and sanitary conditions degradation. The war is still ongoing, and there is considerable uncertainty regarding the impacts. However, we may expect a dramatic effect on the total environment.",Not About Sufficiency
Sustainability practices in hospitality: Case study of a luxury hotel in Arrábida Natural Park,"The agenda of researchers and practitioners in the tourism industry has focused on the demand for sustainable practices. Luxury hotels have also followed this trend, although studies are still limited. The aim of this study is to understand what environmental and social sustainability practices luxury hotels are adopting and how their management perceive the benefits and results from their adoption. This empirical research is based on a case study that triangulates data from semi-structured interviews, document analysis, and observation. The results show that luxury hotels have implemented environmental practices that address energy efficiency measures that reduce water consumption, waste, and carbon emissions and that control, protect, and maintain fauna and flora to promote of unique natural landscapes. They have focused on social practices that address the relations with charitable institutions, provide consumers high-quality services, and create a safe and healthy work environment. Luxury hotels have successfully implemented these practices to reduce operational costs. The study’s findings provide practical guidance for hotel managers who seek to implement sustainability practices. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Not About Sufficiency
Artificial Light at Night as a New Threat for Nature Conservation in Ukraine,"Human society benefits a lot from artificial light at night (ALAN), but in the same time it has led to a significant increase in light pollution of the night sky during the past decades. It has serious consequences on reproduction, navigation, foraging, habitat selection, communication, trophic and social interactions of the biota. Also widespread incursion of ALAN within protected areas has been evidenced for some countries, including the National Nature Parks (NNPs), Biosphere and Nature Reserves in the Steppe Zone and Crimea Mountains of Ukraine. However, the common situation with ALAN impact on protected areas within Ukraine is unclear yet. This research attempted to estimate the level of light pollution on the NNPs, Biosphere and Nature Reserves in the Forest, Forest-Steppe zones and Carpathian Mountains within Ukraine. Kmz layers of these protected areas and the New World Atlas of Artificial Sky Brightness, through Google Earth Pro, were used to calculate the level of artificial sky brightness for 33 NNPs, 2 Biosphere Reserves and 9 Nature Reserves. The results show that majority of studied protected areas are impacted by ALAN, but some of them stay almost under the dark sky still. The situation is unique for Europe, therefore these areas have the special value for biodiversity conservation and can be recognized as refugia where natural habitats are not influenced by ALAN. Based on obtained results, recommendations for improving of nature conservation management are given in the context of ALAN problem. © 2019 M. Peregrym et al., published by Sciendo 2019.",Not About Sufficiency
"Climate Change Interactions with Agriculture, Forestry Sequestration, and Food Security","Climate change can negatively affect crop productivity decreasing food production in many regions across the world. Literature suggests forest carbon sequestration (FCS) is a good alternative to mitigate climate change due to its ability to sequester carbon at low cost. Nevertheless, FCS subsidies have not been addressed together with impacts on food security and climate change reduced crop yields. In our multidisciplinary work, we collected the crop yield shocks from global circulation—crop modeling. We also developed a new version of a computable general equilibrium model for the economic analysis. Thus, we evaluate the global economic impacts of using carbon taxes and FCS to achieve 50% emission reductions. We find that implementing an aggressive FCS incentive can cause substantial increases in food prices because of land competition between forest and crop production. Without climate induced yield reductions, FCS is attractive, but not with the yield reductions. With the climate induced yield shocks, food price increases are huge—so large that it is clear this approach could not be adopted in the real world. The results cry out for investment in agricultural research on climate adaptation. Our findings suggest economic well-being falls more without mitigation than with 50% emission reductions. © 2019, The Author(s).",Not About Sufficiency
"The nexus between connectivity, climate, and land use: A scenario assessment of bio-energy landscape connectivity in central Italy","The complex interplay between landscape connectivity, climate fluctuations, and land use transformations profoundly affects ecosystem health, functionality, and human well-being on a global scale. However, these interconnected issues are often not addressed collectively in studies, conservation strategies, or land use plans, particularly at the landscape scale. This paper introduces, for the first time the CCL Nexus - an integrated approach to studying the Connectivity, Climate, and Land use/cover change relationship - to better understand and resolve these complex dynamics. Additionally, a PANDORA model implementation is presented for the first time to simulate coupled climate change and land use scenarios across different time intervals. The aim is to assess their combined effects on bio-energy landscape connectivity from 2001 to 2020 with projections into the future (2041–2060 and 2081–2100) based on different scenarios. Results show that while climate change scenarios (i.e., the increased aridity leading to a decline in vegetation metabolism and yield due to water stress) have a modest impact, land use changes, particularly urbanization, significantly affect landscape connectivity. Conversely, the naturalization scenario appears insufficient to counterbalance the simulated urban growth. These findings highlight the need for localized approaches in land use planning to address connectivity challenges effectively. Furthermore, they shed light on both the potential and limitations of the PANDORA model in unraveling the complexities of the CCL nexus in Mediterranean landscapes. Overall, the study advocates for integrating the CCL nexus concept into comprehensive multilevel planning frameworks to promote biodiversity conservation and enhance socio-ecological system sustainability and resilience. © 2025 The Authors",Not About Sufficiency
Cultural ecosystem services in European grasslands: A systematic review of threats,"The degradation of ecosystems threatens the provision of ecosystem services and limits human well-being. This systematic literature review evaluates the threats surrounding cultural ecosystem services (CES), namely recreation and landscape aesthetics in European permanent grasslands. We identified underlying causes, direct threats, consequences and suggested solutions for threat mitigation. The most common threats were land-use and management change processes, followed by social attitude, industrial developments and natural threats. However, recreational activities also created negative feedback, affecting the ecosystem, biodiversity and CES, most frequently in the form of various touristic activities. Suggested solutions were most commonly socio-economic and institutional measures to enhance rural communities, as well as improving communication with relevant stakeholders. CES play a crucial role in reconnecting people with nature, and their consequent acknowledgement and incorporation into future ecosystem service frameworks and agri-environmental policy developments are key elements in supporting future sustainable grassland management. © 2022, The Author(s).",Not About Sufficiency
Regional inequalities in air quality and health co-benefits due to climate change mitigation in the European electricity sector,"Electricity supply transition to reach carbon neutrality in Europe is expected to bring air quality and health co-benefits, but their regional distribution has not been investigated in detail. This study quantifies these co-benefits for 250 European electricity scenarios in 2035 across 296 sub-national regions. The study links a spatially-explicit electricity sector model with an air quality and health impact model and then accounts for susceptibility and vulnerability of populations to adverse health effects. In case of low-carbon transition, direct PM2.5 concentrations attributable to European electricity generation in 2035 could be reduced by 45–99% compared to a system with the generation capacities of 2018. Depending on the system’s make-up, health co-benefits can vary significantly, as does their regional distribution. Focus on the minimum system costs leads to 15 times higher continent-wide excess deaths and to higher regional inequality than the scenario with minimum air pollutant emissions, which would almost entirely eliminate PM2.5-related mortality attributable to electricity generation. The most vulnerable regions (Balkans, Northern Germany, Southeast France, and the West Midlands in England) would benefit from higher air quality co-benefits than the continental average. © The Author(s) 2025.",Not About Sufficiency
Introduction: Improved aquatic animal health management is vital to aquaculture's role in global food security,"Global food security and nutrition depend heavily on aquaculture, the continued growth of which is crucial as the world heads towards a human population of at least 9 billion by 2050, while harvests from wild capture will, at best, stabilise at current levels. Thus, a fundamental question is: how can we sustainably increase aquatic food production? It is clear that aquatic animal diseases present a substantial threat and, consequently, aquatic animal health management has a critical role in food security. An ecosystem approach to aquaculture will mitigate impacts on ecosystem services and biodiversity, and provide the necessary resilience to future disease threats, including those exacerbated by climate change. Due to the nature of aquatic production systems, this approach must encompass fisheries and other sectors that share the same resources. Improved aquatic animal health management must be a key component of aquaculture's future. At the national level, public-private partnerships are vital in achieving objectives of common benefit. Improved disease reporting and response is critical in the control of listed and emerging diseases and can only be achieved through government, industry and stakeholder collaboration. Great potential exists to improve biosecurity from the farm to national level, but this will only be achieved through collaboration. Industry cannot develop effective biosecurity without a clear government strategy and support, specifically legislation which provides an effective framework for safe trade. Governments have a key role in creating a regulatory environment that supports effective biosecurity and is attractive to investment; such as one that supports the development and regulatory approval of therapeutics. The improved control of transboundary diseases requires the wider and more consistent implementation of OIE standards, particularly on disease notification. This can only be achieved through improved collaboration between trading partners and by supporting low- and middle-income countries to strengthen their aquatic animal health services. There is incredible potential for aquaculture to continue its rapid growth and increase its contribution to global food security. However, sustainable growth of aquaculture is threatened by both known diseases, which we cannot effectively control, and new diseases, which may become pandemic. Recent pandemics have shown that global production systems are epidemiologically connected and, consequently, aquatic animal diseases present a shared global threat that demands global solidarity. The world now depends on a sustainable future for aquaculture and improved aquatic animal health management is critical to its continued and growing contribution to global food security.; La sécurité alimentaire et nutritionnelle mondiale dépend fortement de l’aquaculture, dont l’impératif de croissance continue est d’autant plus vital que la population mondiale devrait dépasser les 9 milliards d’habitants d’ici 2050, tandis que le produit des captures en mer se maintiendra, dans le meilleur des cas, aux niveaux actuels. Par conséquent, la question fondamentale est celle de savoir comment accroître les capacités de production durable de denrées alimentaires d’origine aquatique. Il est évident que les maladies des animaux aquatiques présentent une menace importante et que la gestion de la santé des animaux aquatiques joue un rôle déterminant pour la sécurité alimentaire. Une approche de l’aquaculture basée sur les écosystèmes permettra d’atténuer l’impact des maladies sur les services écosystémiques et sur la biodiversité et d’assurer la résilience nécessaire vis-à-vis des futures menaces sanitaires, y compris celles que le changement climatique risque d’amplifier. Compte tenu de la nature des systèmes de production aquatique, cette approche doit couvrir la pêche mais aussi d’autres secteurs partageant les mêmes ressources. L’amélioration de la gestion de la santé des animaux aquatiques est donc une composante essentielle de l’avenir de l’aquaculture. À l’échelle nationale, les partenariats public–privé sont déterminants pour la réussite d’objectifs d’intérêt commun. L’amélioration de la notification des maladies et de la réponse qui leur est apportée est essentielle pour lutter contre les maladies listées et émergentes et ne peut se faire qu’avec la collaboration des gouvernements, du secteur lui-même et des parties prenantes. Il y a une grande marge potentielle d’amélioration de la biosécurité en aquaculture, depuis la ferme jusqu’au niveau national, mais elle ne pourra se réaliser qu’en mettant en place une collaboration effective. La filière aquacole ne peut assurer une biosécurité efficace si elle ne dispose pas du soutien stratégique des gouvernements, en particulier sous forme d’une législation apportant un cadre effectif à la sécurité sanitaire des échanges. Le rôle des gouvernements est déterminant en ce qu’ils instaurent un contexte réglementaire propice à la biosécurité et attractif pour les investisseurs, par exemple en soutenant le développement et l’autorisation réglementée de nouveaux agents thérapeutiques. Fondamentalement, l’amélioration de la lutte contre les maladies transfrontalières passe par une mise en œuvre plus large et cohérente des normes de l’OIE, en particulier celles relatives à la notification des maladies. Cela ne peut se faire qu’à travers une meilleure collaboration entre partenaires commerciaux et le soutien apporté aux pays à revenu faible et intermédiaire afin qu’ils puissent renforcer leurs services chargés de la santé des animaux aquatiques. L’aquaculture a un potentiel de croissance énorme et devrait pouvoir contribuer encore plus à la sécurité alimentaire mondiale. Néanmoins, la croissance durable de l’aquaculture est menacée par des maladies connues mais que nous ne savons pas encore maîtriser efficacement, ainsi que par des maladies nouvelles qui risquent de prendre une dimension pandémique. Les pandémies récentes ont montré l’interconnexion des systèmes de production mondiaux au plan épidémiologique et la menace mondiale que représentent les maladies des animaux aquatiques, menace qui nous concerne tous et exige une solidarité planétaire. Le monde dépend désormais de la possibilité pour l’aquaculture d’avoir un avenir durable, de sorte qu’il est vital d’améliorer la gestion des maladies des animaux aquatiques afin que le secteur puisse continuer à renforcer sa participation à la sécurité alimentaire mondiale.; La nutrición y la seguridad alimentaria del mundo dependen en buena medida de la acuicultura, cuyo continuo crecimiento es esencial cuando el planeta se encamina hacia una población de al menos 9 000 millones de seres humanos para 2050 y cuando la producción resultante de la pesca de captura quedará estancada, en el mejor de los casos, en los niveles actuales. Ello abre un interrogante fundamental: el de cómo incrementar de modo sostenible la producción de alimentos de origen acuático. Está claro que las enfermedades de los animales acuáticos representan una importante amenaza y que, por consiguiente, la gestión de su estado de salud cumple una función básica para la seguridad alimentaria. El hecho de considerar la acuicultura en clave ecosistémica atenuará el impacto de esta actividad sobre los servicios y la diversidad biológica de los ecosistemas y aportará la necesaria resiliencia ante futuras amenazas infecciosas, en particular aquellas que el cambio climático va a exacerbar. Por la propia naturaleza de los sistemas de producción acuícola, esta lógica ecosistémica debe abarcar tanto la pesca como otros sectores que comparten los mismos recursos. Un aspecto clave del porvenir de la acuicultura debe ser una mejor gestión de la sanidad de los animales acuáticos. A escala nacional, las alianzas publicoprivadas son vitales para cumplir una serie de objetivos de interés general. Para combatir las patologías inscritas en las listas, así como las enfermedades emergentes, es fundamental contar con mecanismos más eficaces para notificarlas y responder a ellas, lo que pasa necesariamente por la colaboración entre los poderes públicos, la industria y otras partes interesadas. Hay mucho margen para reforzar la seguridad biológica a todos los niveles, desde el de la explotación hasta el nacional, pero el ingrediente insoslayable para ello es la colaboración. El sector no puede instaurar una seguridad biológica eficaz sin contar con el apoyo y con una estrategia clara de los poderes públicos, y más concretamente sin una legislación que encuadre eficazmente la seguridad del comercio. Los gobiernos tienen una función básica que cumplir estableciendo condiciones reglamentarias que, además de propiciar medidas eficaces de seguridad biológica, atraigan las inversiones, por ejemplo, apoyando los procesos de desarrollo y aprobación reglamentaria de productos terapéuticos. Un factor clave para combatir más eficazmente las enfermedades transfronterizas es una aplicación más extendida y coherente de las normas de la OIE, sobre todo en materia de notificación de enfermedades, lo que pasa necesariamente por una colaboración más estrecha entre socios comerciales y por el apoyo a los países de renta baja y mediana para ayudarlos a fortalecer sus servicios de sanidad de los animales acuáticos. La acuicultura encierra un potencial increíble para seguir creciendo con rapidez y contribuyendo cada vez más a la seguridad alimentaria mundial. Su crecimiento sostenible, empero, está amenazado por las enfermedades, ya se trate de patologías conocidas que no sabemos combatir eficazmente o de nuevas enfermedades que pueden llegar a ser pandémicas. Las últimas pandemias han puesto de relieve que los sistemas productivos mundiales están epidemiológicamente conectados y que por lo tanto las enfermedades de los animales acuáticos constituyen un peligro planetario que a todos amenaza y que exige una respuesta mundial solidaria. El mundo depende ahora de que la acuicultura pueda crecer sosteniblemente en el futuro. En este sentido, una gestión más eficaz de la sanidad acuícola es crucial para que el sector siga contribuyendo, y lo haga cada vez más, a la seguridad alimentaria mundial.",Not About Sufficiency
