title,abstract,true_label
An eco-social policy typology: From system reproduction to transformation,"Eco-social policy research has emerged to address the interconnected and escalating pressures of social reproduction, climate change, and biodiversity loss, which require structural and behavioural changes for environmental and social welfare. However, conceptual ambiguity persists in applying an eco-social policy perspective to empirical research. After reviewing the interconnections and tensions of environmental and social policy, this article proposes a novel eco-social policy typology to assess policy discourses for their eco-social potential and to imagine different pathways towards sustainable policy-integration. The typology discusses four perspectives: Green Economy, Green Keynesianism, Recomposing Consumption and Production, and Degrowth. Each perspective is analysed based on its approach towards economic growth, the extent to which it appreciates public modes of governance, and its potential to either perpetuate existing institutionalised policymaking frameworks or lead to transformative shifts. This typology fosters constructive debates on integrating environmental and social policy, facilitates empirical research on policy proposals’ eco-social potential and offers guidance in evaluating policy discourses through an eco-social lens. © The Author(s) 2023.",Not About Sufficiency
Get Even and Feel Good? Moderating Effects of Justice Sensitivity and Counterproductive Work Behavior on the Relationship Between Illegitimate Tasks and Self-Esteem,"We proposed that effects of illegitimate tasks, which comprise unreasonable and unnecessary tasks, on self-esteem and counterproductive work behavior (CWB) are enhanced among employees who are highly sensitive to injustice. CWB was further proposed to be a moderating coping strategy, which restores justice and buffers the detrimental effects of illegitimate tasks on self-esteem. In this study, 241 employees participated in a diary study over five workdays and a follow-up questionnaire one week later. Daily effects were determined in multilevel analyses: Unreasonable tasks decreased self-esteem and increased CWB the same day, especially among employees high in trait justice sensitivity. Unnecessary tasks only related to more CWB the same day, regardless of one's justice sensitivity. Weekly effects were determined in cross-lagged panel analyses: Unreasonable and unnecessary tasks increased CWB, and justice sensitivity moderated the effect of unreasonable tasks on CWB and of unnecessary tasks on self-esteem. Moderating effects of CWB were split: In daily analyses, CWB buffered the negative effects of illegitimate tasks. In weekly analyses, CWB enhanced the negative effects of illegitimate tasks. Overall, illegitimate tasks rather affected CWB than self-esteem, with more consistent effects for unreasonable than for unnecessary tasks. Thus, we confirm illegitimate tasks as a relevant work stressor with issues of injustice being central to this concept and personality having an influence on what is perceived as (il)legitimate. © 2018 American Psychological Association.",Not About Sufficiency
"Climate change, human health, and resilience in the Holocene","Climate change is an indisputable threat to human health, especially for societies already confronted with rising social inequality, political and economic uncertainty, and a cascade of concurrent environmental challenges. Archaeological data about past climate and environment provide an important source of evidence about the potential challenges humans face and the long-term outcomes of alternative short-term adaptive strategies. Evidence from well-dated archaeological human skeletons and mummified remains speaks directly to patterns of human health over time through changing circumstances. Here, we describe variation in human epidemiological patterns in the context of past rapid climate change (RCC) events and other periods of past environmental change. Case studies confirm that human communities responded to environmental changes in diverse ways depending on historical, sociocultural, and biological contingencies. Certain factors, such as social inequality and disproportionate access to resources in large, complex societies may influence the probability of major sociopolitical disruptions and reorganizations-commonly known as ""collapse.""This survey of Holocene human-environmental relations demonstrates how flexibility, variation, and maintenance of Indigenous knowledge can be mitigating factors in the face of environmental challenges. Although contemporary climate change is more rapid and of greater magnitude than the RCC events and other environmental changes we discuss here, these lessons from the past provide clarity about potential priorities for equitable, sustainable development and the constraints of modernity we must address. Copyright © 2023 the Author(s).",Not About Sufficiency
Water is a human right! grassroots resistance to corporate power,"In this short piece, I seek to explore two main questions: 1) How can communities take control over local governance and shape local economic futures? and 2) How can local communities effectively band together to support world-system transformation? I examine examples of transnational organizing around water and, specifically, the National Summit on the Human Right to Water held in Abuja, Nigeria in January 2019. A repeated theme at the Summit was the idea that privatization is a threat because the narrative of the profit-based solution of privatization is at odds with the idea that people—and their human right to basic needs like water—come before profit. Privatization is a threat to human rights everywhere, and as climate change progresses resources will become even more scarce, with more of a push from corporations seeking to control and commodify water. One of the most powerful short-term results of this summit, therefore, was how it served as a space for global solidarity building around the human right to water. © 2019, University Library System, University of Pittsburgh. All rights reserved.",Not About Sufficiency
A Kaleckian wealth tax to support a Green New Deal,"Green New Deals are being widely discussed as both a means to confront climate change and to improve aspects of social well-being. An important facet of the discussion is how they should be financed. The negative impacts of Covid-19 on national budgets and sovereign debt question whether the implementation of Green New Deals is feasible if austerity needs to be introduced to achieve sustainability. This article assesses whether a wealth tax based upon the work of Michal Kalecki could help avoid austerity measures and facilitate the introduction of Green New Deals. While wealth taxes have traditionally been defined on net worth or assets to reduce wealth inequality, the formulation is meant to be equitable by applying to gross wealth or assets. Estimates are calculated for the United States and turn out to be quite modest. The approach not only generates revenue to cover expected net interest outlays on national debt, but additional revenue to pay down portions of it and/or support green initiatives, such as Biden’s de-carbonisation policy. The article concludes with a discussion of challenges for the tax’s effectiveness. JEL Codes: H2, H3, B2, B3. © The Author(s) 2021.",Not About Sufficiency
The left and gender relations -- criticism and self criticism -- what is the way forward?,"This essay of the month discusses some of the lessons to be learned from the collapse of socialism in Eastern Europe and applied to the new opportunities in South Africa to undue patriarchal systems and transform gender relations. In South Africa socialism and equitable gender relations will be manifested in the care with which the Reconstruction and Development Program is implemented in gender sensitive ways. Economic transformations for women are of great importance, but so are political empowerment, state policy, and addressing social problems. Socialists must be aware of class relations and within that context gender relations. National liberation struggles offer a sense of direction in the integration of gender relations into development. Nicaraguan women have established Houses of Women, which provide legal, health, maternity, and day care services as a means of engaging women in a mass-driven approach. In Costa Rica the Vanguard Party recognizes the obstacles to the political engagement of women as husbands' attitudes, child care, and household responsibilities. Perestroika contributes new ideas about the social problems of family life. Gorbachev's address to the 27th Congress provides suggestions about shortening women's work day and granting paid maternity leave of 18 months. Paid sick leave for care of sick children would be increased for women. Special allowances would be given to low income families with children aged under 12 years of age. Preschool education would be expanded. In South Africa some of these proposals could be applied for men and women in the course of job creation while supporting within the political process the familial and social responsibility of men. Thus South Africa can avoid the problems of men loafing rather than helping relieve their wives of some of the burdensome tasks of infant care. Socialism in South Africa must specifically address the damage from apartheid, which particularly scarred youth and children. Community Life Centers should be established for psychological and social work counseling. Crime, violence, and social dislocation can be solved through addressing the personal in a political and organizational manner by political party policies, nongovernmental organizations, and government activities. Attention to socioeconomic issues and democratizing structures does not go far enough.",Not About Sufficiency
The world respiratory diseases report,,Not About Sufficiency
Application of soil survey in land use planning and policy development,"Soils have a crucial role in addressing some of the key issues of our time, such as food security and climate change, and provide a key natural resource asset underpinning sustainable development. Until now, this role has largely been ignored in the policy debate. This situation is changing internationally, as the importance of the land in supporting our future survival and prosperity is increasingly realised. A soil management strategy providing a clear purpose and direction for policy development and a framework to coordinate activities is essential. A policy vision and a set of guiding principles to meet this challenge are proposed, and the value of good underpinning soil resource information is demonstrated. The soil survey of the Abu Dhabi Emirate, which delivers a soil and land resource dataset at a scale, accuracy and consistency required to support land use planning and policy development, is a signi fi cant achievement that should be applauded. The opportunities provided by this new comprehensive information to achieve sustainable development in the Abu Dhabi Emirate are immense. © Springer Science+Business Media Dordrecht 2013.",Not About Sufficiency
A phylogenetic re-analysis of groupers with applications for ciguatera fish poisoning,"Background: Ciguatera fish poisoning (CFP) is a significant public health problem due to dinoflagellates. It is responsible for one of the highest reported incidence of seafood-borne illness and Groupers are commonly reported as a source of CFP due to their position in the food chain. With the role of recent climate change on harmful algal blooms, CFP cases might become more frequent and more geographically widespread. Since there is no appropriate treatment for CFP, the most efficient solution is to regulate fish consumption. Such a strategy can only work if the fish sold are correctly identified, and it has been repeatedly shown that misidentifications and species substitutions occur in fish markets. Methods: We provide here both a DNA-barcoding reference for groupers, and a new phylogenetic reconstruction based on five genes and a comprehensive taxonomical sampling. We analyse the correlation between geographic range of species and their susceptibility to ciguatera accumulation, and the co-occurrence of ciguatoxins in closely related species, using both character mapping and statistical methods. Results: Misidentifications were encountered in public databases, precluding accurate species identifications. Epinephelinae now includes only twelve genera (vs. 15 previously). Comparisons with the ciguatera incidences show that in some genera most species are ciguateric, but statistical tests display only a moderate correlation with the phylogeny. Atlantic species were rarely contaminated, with ciguatera occurrences being restricted to the South Pacific. Conclusions: The recent changes in classification based on the reanalyses of the relationships within Epinephelidae have an impact on the interpretation of the ciguatera distribution in the genera. In this context and to improve the monitoring of fish trade and safety, we need to obtain extensive data on contamination at the species level. Accurate species identifications through DNA barcoding are thus an essential tool in controlling CFP since meal remnants in CFP cases can be easily identified with molecular tools. © 2014 Schoelinck et al.",Not About Sufficiency
Modification of Housing Mobility Experimental Effects on Delinquency and Educational Problems: Middle Adolescence as a Sensitive Period,"Residential mobility is one documented stressor contributing to higher delinquency and worse educational outcomes. Sensitive period life course models suggest that certain developmental stages make individuals more susceptible to the effects of an exposure, like residential mobility, on outcomes. However, most prior research is observational, and has not examined heterogeneity across age or gender that may inform sensitive periods, even though it may have important implications for the etiology of adolescent development. Moreover, there are important translational implications for identifying the groups most vulnerable to residential mobility to inform how to buffer adverse effects of moving. In this study, low-income families were randomized to residential mobility out of public housing into lower poverty neighborhoods using a rental subsidy voucher (“experimental voucher condition”), and were compared to control families remaining in public housing. The sample was comprised of 2829 youth (51% female; 62% Non-Hispanic Black, 31% Hispanic, 7% other race). At baseline, youth ranged from 5 to 16 years old. This study hypothesized that random assignment to the housing voucher condition would generate harmful effects on delinquency and educational problems, compared to the control group, among boys who were older at baseline. The results confirmed this hypothesis: random assignment to the experimental voucher condition generating residential mobility caused higher delinquency among boys who were 13–16 years old at baseline, compared to same-age, in-place public housing controls. However, residential mobility did not affect delinquency among girls regardless of age, or among boys who were 5–12 years old at baseline. The pattern of results for educational problems was similar but weaker. Families with teenage boys are particularly vulnerable to residential transitions. Incorporating additional supports into housing programs may help low-income, urban families to successfully transition to lower poverty neighborhoods. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.",Not About Sufficiency
"Public health, universal health coverage, and Sustainable Development Goals: can they coexist?",,Not About Sufficiency
The bio-economy concept and knowledge base in a public goods and farmer perspective,"Currently an industrial perspective dominates the EU policy framework for a European bio-economy. The Commission’s proposal on the bio-economy emphasises greater resource-efficiency, largely within an industrial perspective on global economic competitiveness, benefiting capital-intensive industries at higher levels of the value chain. However a responsible bio-economy must initially address the sustainable use of resources. Many farmers are not only commodity producers but also providers of quality food and managers of the eco-system. A public goods-oriented bio-economy emphasises agro-ecological methods, organic and low (external) input farming systems, ecosystem services, social innovation in multi-stakeholder collective practices and joint production of knowledge. The potential of farmers and SMEs to contribute to innovation must be fully recognised. This approach recognises the importance of local knowledge enhancing local capabilities, while also accommodating diversity and complexity. Therefore the bio-economy concept should have a much broader scope than the dominant one in European Commission innovation policy. Socio-economic research is needed to inform strategies, pathways and stakeholder cooperation towards sustainability goals. © Firenze University Press.",Not About Sufficiency
Alien species and human health: Austrian stakeholder perspective on challenges and solutions,"No saturation in the introduction, acceleration of spread and the increasing impacts of alien species are a characteristic feature of the Anthropocene. Concomitantly, alien species affecting human health are supposed to increase, mainly due to increasing global trade and climate change. In this study, we assess challenges and solutions posed by such species to the public health sector in Austria over the next few decades. We did so using an online questionnaire circulated to 131 experts and stakeholders working on human health and biological invasions, supplemented by in-depth interviews with eleven selected experts. Results from the online survey and in-depth interviews largely support and complement each other. Experts and stakeholders suggest that (i) the allergenic Ambrosia artemisiifolia (common ragweed), the photodermatoxic Heracleum mantegazzianum (giant hogweed), and vectors of diseases such as Aedes albopictus (Asian tiger mosquito) are considered the alien species posing the most severe challenges; (ii) challenges are expected to increase in the next few decades and awareness in the public health sector is not sufficient; (iii) effective and efficient solutions are mainly related to prevention. Specific solutions include pathway management of introduction and spread by monitoring and controlling established populations of ragweed, hogweed and mosquitos. © 2018, MDPI AG. All rights reserved.",Not About Sufficiency
"Harry Stobbs Memorial Lecture, 1997 Rethinking high input systems of livestock production: A case study of nitrogen emissions in Dutch dairy farming","Livestock are essential in many farming systems where they provide income, food and power, or where they enhance soil fertility or the socioeconomic situation of farmers. However, livestock can also cause environmental degradation, pollution and social inequality. The contradiction between these views lies in differences between production systems, here called modes of agriculture. This paper starts, therefore, by giving a classification of livestock systems as a framework to rethink the role of livestock in high-input agriculture. The classification explains what is meant by high-input systems by placing them in a sequence of modes in agriculture that each face sustainability problems in different ways. Secondly, the paper discusses negative effects of livestock in high-input systems by zooming in on nitrogen surpluses in dairy farming of the Netherlands. It then elaborates ways to cope with these problems by distinguishing between linear and dynamic aspects. Linear aspects refer to reductionist approaches like other methods of feeding, housing and/or manure application. Dynamic aspects refer to holistic approaches which acknowledge that an intervention in one part of the system affects the functioning of the system elsewhere. Examples of practical and administrative measures regarding the rethinking of high-input systems are elaborated.",Not About Sufficiency
Potential and limits of land and soil for sustainable intensification of European agriculture,"Population and consumption growth causes a 50% greater demand for food and fiber in the next 35 years. This causes increasing pressure on agricultural production often accompanied by an increasingly degraded environment. To overcome this problem, the concept of “sustainable intensification” (SI) was introduced. The concept recognizes the need to simultaneously increase agricultural productivity and further reduce negative environmental impacts. So far, the importance of soil and its natural resilience was not included into the studies of SI. The aim of this study was to identify and localize arable soils with a high potential of recovery after disturbances (i.e. resilience) in Europe. Therefore, in a first step we attributed the new LUCAS 2009 topsoil data from 25 EU member states to the arable land in the Corine Land Use Cover 2006 data set as well as to the European digital soil map (ESDB). This resulted in the identification of 671,672 km2, approximately two-thirds of the total arable land in Europe. In a second step, a recently established classification scheme based on 6 intrinsic soil and land indicators (i.e. soil pH, contents of soil organic carbon and clay plus silt, cation exchange capacity, soil depth, slope) was applied to the arable land. These six measured soil indicators try to comprise the main biochemical and physical soil properties influencing soil resilience. The results show that from a soil perspective, almost half (44%) of the investigated arable land cannot be recommended for SI. More than 3% of this area should be de- intensified in order to reduce environmental harm. 16% of the arable land can be recommended for SI with restrictions, whereas 40% of arable land has the potential for SI without impacting the delivery of goods and services provided by soils. The application of the presented classification scheme on a local study area (1.56 km2) in Central Europe revealed clearly that for any final decisions on SI it is important to consider the heterogeneity of soil at the local scale. Our results of this and a previous study demonstrate that the presented classification scheme can be used on different scales including the local, regional and continental scale. © 2016 Elsevier B.V.",Not About Sufficiency
Urban open and green spaces: is Malta planning and designing them to increase resilience,"2030 has been set as the target for achieving most of the sustainable development goals and in this path urban open and green spaces have been identified as drivers and accelerators for increasing resilience and adapting cities to climate change. The pandemic has acted as a further catalyst for the reorganization and re-assessment of the role of open spaces. This work focuses on the system of urban open and green spaces whose planning and design, through a systemic approach, can address the current and future urban challenges such as climate change. The main aim of the paper is to define the key elements for the planning and design of urban and open green spaces, starting from the EU referring framework and the case study of Malta. The outputs can support the local decision-makers in increasing the sustainability and resilience of urban areas by improving the provision of these physical elements. Findings suggest that EU and international strategies advocate urban open and green spaces as an indisputable requirement for increasing resilience, energy sustainability and adaptive capacity of urban systems. However, in comparison, there is still scope for improvement when considering Malta’s planning framework. While there is a growing sentiment for the appreciation and need for green open spaces from the users, important characteristics are still lacking within planning processes. © 2023, FeDOA - Federico II University Press. All rights reserved.",Not About Sufficiency
Biological control for One Health,"Biological control has been effectively exploited by mankind since 300 CE. By promoting the natural regulation of pests, weeds, and diseases, it produces societal benefits at the food-environment-health nexus. Here we scrutinize biological control endeavours and their social-ecological outcomes through a holistic ‘One-Health’ lens, recognizing that the health of humans, animals, plants, and the wider environment are linked and interdependent. Evidence shows that biological control generates desirable outcomes within all One Health dimensions, mitigating global change issues such as chemical pollution, biocide resistance, biodiversity loss, and habitat destruction. Yet, its cross-disciplinary achievements remain underappreciated. To remedy this, we advocate a systems-level, integrated approach to biological control research, policy, and practice. Framing biological control in a One Health context helps to unite medical and veterinary personnel, ecologists, conservationists and agricultural professionals in a joint quest for solutions to some of the most pressing issues in planetary health. © 2024 Elsevier B.V.",Not About Sufficiency
FOREST FIRES AS A PUBLIC HEALTH CHALLENGE IN CHILE: THE CASE OF THE BIOBÍO REGION,"Forest fires generate a series of negative consequences for people’s health and represent a growing threat to public health, with their increasing frequency and intensity due to climate change. In this sense, the case of central Chile is particularly interesting as it has a temperate climate characterized by hot and dry summers and has a high vulnerability to climate change. This paper assesses the association between the occurrence of forest fires and the number of emergency room visits for respiratory symptoms in primary care centres in the Biobío region. We focus on the Biobío region because it has been the most affected region in the last 30 years. An empirical study was carried out using data on forest fires provided by the National Forestry Corporation (CONAF), meteorological information on temperature and precipitation obtained from the Meteorological Directorate of Chile, and respiratory emergency data provided by the Ministry of Health for the period between 2010 and 2020. A regression model using ordinary least squares was developed to determine the effect of a forest fire on the number of admissions to emergency care visits for respiratory symptoms to public health centres, and we use meteorological control variables. The results were statistically significant and indicate that, on average, there was a 33% increase in the number of cases for respiratory symptoms in health centres located in areas exposed to forest fires. These results may be useful for the implementation of public health policies. © 2024 WIT Press.",Not About Sufficiency
Digital Health Innovations: Advancing Climate–Health–Sustainability Synergies,"Digital health innovations are pivotal in addressing climate change, public health, and sustainability challenges. These technologies can significantly improve global health and promote environmental sustainability when combined with climate-conscious methods. This chapter delves into how digital health aids climate change mitigation and adaptation efforts. Tools like mobile apps, wearables, and telemedicine reduce carbon emissions by limiting in-person visits. Access to digital health information becomes catalytic in healthcare delivery. Emphasizing the impact of climate change on health, climate literacy, disease tracking, and early warning systems are well-informed with the help of digital tools. Telehealth and digital education provide underserved communities essential health access (Brown et al., Journal of Global Health Equity 5:34–46, 2022; Katz et al., Journal of Environmental Health Sciences 14:201–216, 2023). While ICT usage in health information has grown, accuracy remains crucial, given misinformation risks. ICT has, however, reshaped healthcare delivery (Hesse et al., Archives of Internal Medicine 165:2618, 2005; Wadhwa, ICT interventions for improved health service quality and delivery in India: A literature review, 2019). Merging digital health and sustainability can reduce healthcare’s environmental footprint (Barrett et al., Journal of Sustainable Development 6:112–125, 2019) and drive sustainable behaviors through gamification (Boulos et al., Games for Health Journal 9:301–315, 2020). Conclusively, digital health holds immense promise in harmonizing climate-health-sustainability, urging stakeholders to embrace these advancements for a better future. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.",Not About Sufficiency
Winners and losers of energy sustainability—Global assessment of the Sustainable Development Goals,"Energy sustainability plays a crucial role in achieving environmental sustainability, hence, underpins climate change mitigation. Yet, studies assessing the overarching effect of existing sustainability frameworks on energy production and consumption are limited. Here, we provide comprehensive assessment of energy sustainability across 217 countries and territories spanning 1960–2019. Using 11 targets and 15 indicators of the Sustainable Development Goals (SDGs), we present winners and losers of energy sustainability by accounting for pre-millennium development goals (MDGs), MDGs, and SDGs across income groups. While the inception of the 2030 agenda has improved energy and environmental performance across economies, low-income countries are still struggling to meet several of the SDGs. We find that sustained economic growth with reduced income inequality improves energy sustainability in developing economies. However, sustainable climate policies that reduce trade-offs between energy resources and environmental threats are highly recommended in climate-prone regions that depend heavily on water resources to boost power generation capacity. © 2022 The Author(s)",Not About Sufficiency
Yield and quality of potato tuber and its water productivity are influenced by alternate furrow irrigation in a raised bed system,"Scarcity of irrigation water has now become the main constraint for crop production globally. Irrigation water scarcity becomes severe especially during the dry, winter season in South Asia, particularly in Bangladesh due to the decline in groundwater table and drying of surface water resources. In South Asian countries, potato is traditionally grown with furrow irrigation system in dry, winter season in which irrigation water is applied frequently to each and every furrow. Such irrigation method increases water use and lowers irrigation water productivity (WP). We hypothesized that potatoes grown on raised beds, and irrigation water applied to alternate furrows based on the principle of partial root-zone drying, would maintain yield, reduce water use and increase WP, and enhance the quality of potato tubers in drought-prone areas of South Asia. To test this hypothesis, an experiment was conducted in two consecutive dry, winter seasons (2015–16 and 2016–17) at the research field of Irrigation and Water Management Division of the Bangladesh Agricultural Research Institute, Gazipur, Central Bangladesh and assessed crop dry matter and yields, water use and WP, quality, and nutrient concentrations of potato tubers in different irrigation treatments. The experiment consisted of two levels (first, three irrigation at critical growth stages and second, four irrigation at every 12–15 days interval) and three methods (AFI – alternate furrow irrigation; FFI - fixed furrow irrigation; and EFI – every furrow irrigation) of irrigation. Dry matter and tuber yield of potato did not differ significantly (P < 0.05) between AFI and EFI but differed significantly (P < 0.01) when compared to FFI. On average, AFI and EFI had tuber yield of 21.9 and 22.2 t ha−1 with three irrigation and 23.2 t ha−1 and 23.9 t ha−1 with four irrigation, respectively during 2016 and 2017 while AFI and EFI had WP of 14.8 kg m-3 and 9.89 kg m-3 with three irrigation and 14.9 kg m-3 and 9.96 kg m-3 with four irrigation, respectively during 2016 and 2017. On average, AFI saved irrigation water by 35% and irrigation water productivity significantly (P < 0.001) improved by 50% compared to EFI over two years. Total soluble sugar, as an indicator of tuber quality, also varied significantly (P < 0.01) between AFI (6.290 Brix) and EFI (6.370 Brix). Nutrient concentrations of potato tubers were not significantly different (P < 0.05) between irrigation treatments. Results demonstrate that the alternate furrow irrigation can maintain potato tuber yield, and reduce water use and increase irrigation water productivity of potato tubers compared to every or fixed furrow irrigation in Bangladesh. This irrigation method could potentially be an attractive alternative to every or fixed furrow irrigation in South Asian countries where irrigation water is limited and appropriate water-saving irrigation methods are not available. © 2019 Elsevier B.V.",Not About Sufficiency
Identification of heat tolerant lentil genotypes through stress tolerance indices,"With climate change projections indicating an increase in the frequency of extreme heat events and irregular rainfall patterns globally, the threat to global food security looms large. Terminal heat stress, which occurs during the critical reproductive stage, significantly limits lentil productivity. Therefore, there is an urgent need to improve lentil’s resilience to heat stress to sustain production. However, studies identifying heat-tolerant sources in lentils are limited. To address these issues, we assessed 158 lentil genotypes under normal and late-sown conditions over two consecutive seasons. We employed eleven heat stress indices to identify lines tolerant to heat stress. All genotypes exhibited a decrease in average grain yield when subjected to stress conditions as compared to non-stress conditions, indicating the impact of heat stress on crop yield. Correlation analysis showed significant positive correlation between yield in normal and late-sown conditions and the following heat stress indices: STI, MP, MRP, YI, GMP, and HM. In contrast, TOL, SSPI, and PYR showed negative associations with yield in late-sown conditions. Based on these indices, we identified the genotypes P13143, P13130, and P13135 as high-yielding in both stress and non-stress conditions. Cluster analysis and biplot display in PCA also confirmed that genotypes P13143, P13130, and P13135 exhibited suitability and high yield potential in both environments. These genotypes can be utilized as donors in future breeding programs to introduce genetic variations for improving heat stress tolerance in lentil. © The Author(s) 2025.",Not About Sufficiency
Integrating multiple stressors in aquaculture to build the blue growth in a changing sea,"Fisheries currently represent the main source of animal protein intake worldwide, although catches of most commercial species are at or beyond maximum sustainable yields. Increasing production would require an excess of exploitation levels and aquaculture is expected to become crucial in sustaining a growing seafood demand. Nonetheless, many threats are expected to affect aquaculture and the increased production must evolve in a way that minimizes environmental and socio-economic impacts. The claimed sustainable development of human activities at sea (blue growth and economy) seeks for new joint analyses and solutions at (trans-)national systemic level should be planned and applied. To meet a sustainable development, both production and management approaches should evolve. Here we propose a conceptual framework to integrate a “downscaling approach” based on functional features of cultivated organisms to accommodate multiple stressors in setting sustainable development standards to design adaptive solutions fitting with the management of marine space. © 2017, Springer International Publishing AG, part of Springer Nature.",Not About Sufficiency
"Assessing land, nutrients and monetary value associated with postharvest loss of persimmon in Brazil: pathways toward sustainability in agri-food systems","Purpose: This study estimates the land footprint, nutrients and monetary value of persimmon loss in Brazil, and also consolidated the methodological approach for assessing resources related to food loss. Design/methodology/approach: It uses data on the harvested area, production, production loss and production value of persimmon in Brazil from 2014 to 2019. The persimmon loss in Brazil was converted into macro- and micronutrients, land use and monetary value. Findings: The average annual production loss, loss production value and land footprint of persimmon are 35,100 tons, US$12m and 1,673 hectares, respectively. Persimmon loss represents the average loss per year of 6.6bn grams of carbohydrates, 1.6bn grams of food fibers, 7.2bn milligrams of vitamin C, 41.8bn micrograms of vitamin A, 4.5bn milligrams of calcium and 54.8bn milligrams of potassium. These nutrients have the potential to meet the nutritional daily needs of approximately 135,000, 176,000 people, 270,000, 164,000, 12,000 and 32m, respectively. Practical implications: Through (1) research and innovation; (2) infrastructure development; (3) training and education; (4) collaboration and networking; and (5) market diversification and value addition, people can increase persimmon shelf life, reduce postharvest losses and create a resilient environment for small persimmon farmers. This approach promotes sustainability in the agri-food system and empowers stakeholders. Originality/value: This investigation helps to understand the value of food loss, considering the use of natural resources, as well as the loss of nutrients and monetary value. © 2023, Emerald Publishing Limited.",Not About Sufficiency
Impact of soil water regimes and partial root-zone drying in field-grown papaya in semi-arid conditions,"This study aimed to evaluate in the papaya Tainung genotype, the effects of partial root-zone drying (PRD) technique on soil water regimes by using different frequencies of shifting irrigation-side of plant row and the effects of PRD technique on (1) crop agronomic performance, (2) titratable fruit acidity (TA), (3) total soluble solids (TSS), and TSS/TA ratio. Also, we analyze the spatial dynamic of papaya condition using normalized difference vegetation index (NDVI) from different satellite images. The study was conducted in the semi-arid region of Bahia (BA) and Minas Gerais (MG), Brazil. The combination of 100% (Full irrigation—FU), 50%, and 35% in the irrigation depth (WID) and frequencies of shifting plant-row side irrigation of 0 (Fixed Irrigation—FX), 7, 14, and 21 days were applied. Nine treatments were studied in BA and five in MG. The water available in the soil was reduced to 44% for frequencies of shifting plant-row side irrigation of 7 days, 50% for 14 days, and 85% for 21 days, compared to the soil water availability at field capacity. Partial water deficit in the soil through the PRD technique did not significantly reduce the total root length, effective root depth, and root effective horizontal distance of the papaya Tainung genotype. However, PRD treatments showed leaf abscission, which resulted in reduced leaf area and NDVI values, especially in the MG experiment. Papaya yield and fruit quality were not affected. However, except for PRD 21 35%, irrigation water depth reduced to 50 and 35% under PRD increased crop water productivity (CWP) in papaya plants. Thus, the PRD technique may save 35% of WID using the alternation of lateral shift irrigation of crop row every 7 days under water scarcity in semi-arid regions. The NDVI index was important to compare the papaya canopy vigor between the experimental areas studied. We also confirmed the potential of NDVI to monitor the vigor of papaya canopy, since we could notice the sensibility of NDVI to identify water stress in papaya in higher vapor pressure deficit (VPD) conditions occurred in October 2016 and January 2017 in Bom Jesus da Lapa-BA. Therefore, the PRD strategy can be a useful tool to save water in papaya cultivation under semi-arid conditions. © 2021, The Author(s).",Not About Sufficiency
Nature-based solutions (NBS) for sustainable development of the resource base and ecosystem services of marine and coastal ecosystems of India,"The imminent dangers due to increasing anthropogenic stress on the coastal seas, as well as marine pollution in the Anthropocene, have highlighted the need to devise and adopt novel eco-sustainable solutions through the use of technology for India. Special emphasis on the use of scientifically derived marine fishery advisories (MFAs) can have multiple co-benefits with the utilization of nature-based solutions (NbS) for monitoring and management of coastal and marine resource bases. Such co-management options can be effective to realize the targets for Sustainable Development Goals 14 (SDG 14) for 2030. At present, the Indian National Centre for Ocean Information Services (INCOIS) under the Ministry of Earth Sciences (MoES) provides the MFAs on a daily basis by using a combination of data from satellite imageries and ground-based datasets. However, sustainable use of marine and coastal ecosystems services needs to be informed by appropriate technological models of resources usage, including the incorporation of coastal zone management plans as per NbS frameworks for achieving long-term successes. The present study highlights the need to adopt NbS and MFAs as co-management approaches for adaptation and/or mitigation of the impacts of climatic and environmental factors as well as for fostering sustainable fishing initiatives for the Bay of Bengal. Such integrative methodologies are crucial for the development of model-based policy frameworks for sustainable marine resources management. Accordingly, an assessment of the NbS techniques for deriving a new adaptive framework is presented and discussed in the context of consideration of MFAs as NbS Assisting Technologies (NAT) to obtain significant co-benefits for sustainable development. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2022.",Not About Sufficiency
New INDEPTH strategy for the SDGs using robust population data,,Not About Sufficiency
"Bulk water pricing policies and strategies for sustainable water management: The case of Ontario, Canada","With projected impacts of climate change, population, and economic growth, episodes of water scarcity are expected to rise across the globe. The objective of sustainable water management is to ensure that all social, economic, and environmental water demands are fulfilled while sustaining the quality and quantity of water resources. Even though measures for sustainable water management using regulatory and economic instruments are gaining momentum in many countries, there is a need for reform in water management policies in the province of Ontario, Canada. Over the years, water policies in Ontario have come under public and academic scrutiny for being insufficient in addressing competing water demands of different sectors, incentivizing sustainable use as well as proactively signaling water risks at the sub-watershed scale. © 2020 John Wiley & Sons Ltd. All rights reserved.",Not About Sufficiency
