title,abstract,true_label
Evaluating the sustainability of the hydrogen economy using multi-criteria decision-making analysis in Korea,"South Korea announced a hydrogen economy roadmap and hydrogen regulations aligned with its decarbonization plan. However, the environmental, economic, and social sustainability of the hydrogen economy in South Korea has not been thoroughly studied. Under the Energy Trilemma framework, we compared the positive and negative impacts of hydrogen with other energy carriers, including nuclear, coal, gas, and renewables. The selected evaluation criteria included the energy return on energy investment, greenhouse gas emissions, levelized cost of electricity, import dependency, and long-term energy storage. As a result, we argue that green hydrogen improves environmental sustainability and energy security by reducing the carbon emission intensity of the energy sector and energy dependency on imported sources. We propose three critical policy implications to maximize the benefits of hydrogen while minimizing its negative economic impact. First, the rapid expansion of renewables, particularly large-scale wind power, is required. Second, clean hydrogen portfolio standards must be aligned with South Korea's decarbonization plan. Third, governmental investment in research and development activities and demonstration projects will reduce hydrogen production costs by maximizing the utilization of renewable resources.",Not About Sufficiency
Evaluating the impacts of reforming and integrating China's electricity sector,"Addressing the efficiency-equity-environment trade-off is an important part of implementing electricity sector reform. To support China's electricity market reform, this study conducts an ex-ante analysis to quantify the economic, distributional and environmental effects of marketization and integration. Three scenarios are designed based on the current reform progress and possible reform directions, including a planning scenario, a provincial market scenario and a regional market scenario. Using high-frequency data of electricity load, production and trade from five southern Chinese provinces in 2018, we quantify the impacts on electricity generation mix, wholesale prices, carbon emissions and social welfare. The potential welfare improvement achieved from establishing provincial markets is 14.3 billion yuan, which could be further increased to 21.0 billion yuan by integrating the provincial markets into a regional market. The regional average wholesale price could be reduced by 23.5% 22.7% and (regional market) (provincial market), respectively. The carbon emissions could be reduced by about 12.4 million tons (2.4%) in the provincial market scenario and 16.6 million tons (3.2%) in the regional market scenario. Moreover, individual provinces are affected heterogeneously from the marketization and integration, and the potential winners and losers have been identified from market reform. The regional market performs better than the provincial market in terms of overall efficiency gains and environmental outcomes but worse in addressing equity concerns.",Not About Sufficiency
Evaluating equity and justice in low-carbon energy transitions,"A low-carbon energy transition is essential for mitigating climate change, but can also cause energy justice and equity impacts on Black, Indigenous, and People of Color (BIPOC), low-income, and other frontline communities. Examples include exacerbating energy burden, inaccessibility and unaffordability of low-carbon energy and electric end-use technologies, property value loss and displacement from renewable energy siting, and unequal health benefits and employment losses from fossil fuel retirement. To avoid perpetuating historical and creating new injustices, an equitable and just energy transition will require careful planning and execution. To this end, measuring and evaluating the effects of existing and proposed programs and policies aimed at decarbonizing energy systems is critical. However, methods and metrics for evaluating equity effects vary across disciplines and transitions, making it challenging to identify effective evaluation strategies. This paper presents a comprehensive review of the equity implications of low-carbon energy transitions and identifies key metrics that have been used across disciplines to quantify energy injustices and equity impacts. We focus on four key low-carbon energy transitions: (1) renewable energy deployment; (2) fossil fuel infrastructure retirement; (3) transportation electrification; and (4) residential building decarbonization. We classify energy justice and equity metrics into the dimensions of health, access, and livelihood, and construct an analytical framework that supports policymakers, planners and other stakeholders in identifying important equity considerations and quantitatively evaluating the effects of decarbonization initiatives. While our framework can serve as a starting point for evaluating justice and equity impacts of energy transitions, further work is needed to address the limitations of existing metrics and additional evaluation methods will be critical to effect energy transitions that are truly equitable.",Not About Sufficiency
Equitable deep decarbonization: A framework to facilitate energy justice-based multidisciplinary modeling,"Persistent, systemic harms have resulted in inequalities in wealth distribution, energy insecurity, infrastructure reliability, heat island exposure, and preexisting health conditions, all of which have exacerbated climate change driven damages. Efforts to decarbonize our energy system to address the climate crisis must seize the opportunity to reduce inequality. Doing so requires a multidisciplinary approach to assess the tradeoffs between alternative decarbonization pathways. In this Perspective we introduce an Equitable Deep Decarbonization Framework for mapping the tenets of energy justice to the practice of large-scale deep decarbonization pathways modeling designed to facilitate this multidisciplinary effort. We provide discussion of key considerations for each step of the framework to enable modeling that accounts for adaptation co-benefits associated with systematic climate risks to vulnerable communities.",Not About Sufficiency
Enzymes in the bioconversion of food waste into valuable bioproducts: A circular economy perspective,"The escalating global challenges of food security, waste management, and environmental sustainability have necessitated the application of novel green approaches to utilize agro-industrial food waste as a valuable bioresource. Enzymatic conversion of food waste into high-value bioproducts emerges as one of the promising solutions to address these issues. The current review explores the critical role of enzymes in facilitating the conversion of diverse agro-industrial residues, including those from plants and animals, into biochemicals and functional ingredients. The current review evaluates the environmental and economic benefits of enzyme-mediated bioconversion processes, underlining the circular economy paradigm, which prioritizes resource efficiency and waste minimization. The enzyme production from diverse plant and animal-based food wastes as raw materials has been highlighted beside the description of different bioproducts from food waste using enzymes and the integration of enzymatic bioprocessing. The economic analysis and case studies of the enzyme-mediated processes for biochemical production from food waste have also been emphasized. By harnessing the synergistic potential of enzymes and circular economy principles, the bioconversion of agro-industrial food waste into novel bioproducts presents a viable pathway toward sustainable resource utilization and a circular bioeconomy.",Not About Sufficiency
Environmental sustainability: a clean energy aspect versus poverty,"Poverty reduction and environmental sustainability are the two significant challenges the world needs to cope with in the twenty-first century worldwide. Environmental impact is a constraint in the path of poverty alleviation and sustainable development, as well. Considering ecological footprint as a measure of environmental sustainability and accomplishing sustainable development with time-series data spanning 2010-2016, this study explores the relationship between poverty and ecological footprint. The Driscoll-Kray regression estimator is employed as it is flexible for dependencies across countries, heteroscedasticity, and autocorrelation. Findings from the studies infer that a rise in poverty reduces the ecological footprint that affects environmental sustainability. An increase in ecological footprint reduces poverty as well. The study found there is a trade-off between poverty and ecological footprint. Ambient in environmental degradation contributes significantly to reduce poverty.",Not About Sufficiency
"Environmental preservation amidst carbon emissions, energy consumption, and urbanization in selected african countries: Implication for sustainability","On the quest for a clean and sustainable environment, the Sustainable Development Goal (SDG) 8 stipulates the need to reduce carbon emissions, decarbonize the energy system, improve energy consumption and ensure the attainment of sustainable energy. In the same vein, SDG 9 pertains to the prevention of environmental degradation, promoting biodiversity and preserving the ecosystem to support inclusive human and economic development. Given the hazardous impact of carbon emissions, if left unabated, and the benefits of preserving nature's ecosystem, the motivation for this study hinges on analyzing factors that threaten a sustainable environment using two proxies of environmental degradation: carbon emissions and ecological footprint. With a battery of static and dynamic econometric techniques on a sample of 44 selected African countries from 1992 to 2016, findings reveal the following: (1) energy usage deteriorates the environment, and (2) urbanization has asymmetric effects on the environment. Controlling for per capita GDP, financial development and gross fixed capital formation, evidence suggests that per capita GDP has an asymmetric impact, financial development accelerates environmental degradation, while gross fixed capital formation intensifies a sustainable environment. Policy outcomes and implications for sustainability are discussed. (C) 2020 Elsevier Ltd. All rights reserved.",Not About Sufficiency
Environmental Justice Specialization and Corporate ESG Performance: Evidence from China Environmental Protection Court,"In order to implement the dual-carbon strategy and achieve sustainable economic development, it is essential to guarantee environmental protection through the establishment of an effective environmental rule of law. This study employs a quasi-natural experiment, namely the establishment of environmental protection courts in China's intermediate people's courts, to investigate the impact on the ESG performance of A-share listed companies from 2010 to 2022. A double-difference model is utilized for this purpose. This study reveals that the specialization of environmental justice is an effective means of promoting the ESG performance of enterprises. The results of mechanism tests indicate that the specialization of environmental justice has a positive impact on the ESG performance of enterprises, primarily by enhancing external supervision and garnering greater media attention and analyst interest. Furthermore, heterogeneity analysis reveals that the influence of environmental justice specialization on corporate ESG performance is particularly pronounced in eastern regions, contexts characterized by high environmental uncertainty and heavily polluting enterprises. These findings offer invaluable insights into the development of environmental justice and the advancement of sustainable economic growth.",Not About Sufficiency
Environmental Justice and Health in Nigeria,"Purpose of ReviewThe United Nations Sustainable Development Goals (SDGs) identified 17 goals to achieve by the year 2030, with many of these goals directly or indirectly linked to environmental justice. Health outcomes remain poor in Nigeria; the country ranks low in environmental quality despite supporting environmental treaties and laws. The burden of diseases in the country is in part related to poor environmental quality and is linked to environmental justice issues, such as mining, energy exploration, transport emission, poor waste management, and proliferation of slum settlement.Recent FindingsPrevious studies found that living in proximity to mines and environmental degradation of land and water disrupts means of livelihood and causes poor health outcomes among children and adults. Specifically, health issues like respiratory illness, malaria, kidney disease, and high blood pressure are likely consequences of proximity to mine waste. Few published studies are available for a developing country like Nigeria, although the link between environmental justice and health in Nigeria is clear enough to require action on the part of the government and polluting industries.SummaryThis paper reviewed the concept and coverage of environmental justice in the Nigerian context and its impact on health. Addressing environmental injustices related to mining and other environmental issues can accelerate health gains through conscious and concerted efforts towards preserving the environment. Also, the right of everyone to a sustainable city regardless of socioeconomic class and geographical location can only be secured through environmental justice.",Not About Sufficiency
Environmental Justice and Carbon Pricing: Can They Be Reconciled?,"Carbon pricing has been criticized by environmental justice advocates on the grounds that it fails to reduce emissions significantly, fails to reduce the disproportionate impacts of hazardous co-pollutants on people of color and low-income communities, hits low-income households harder than wealthier households, and commodifies nature. Designing carbon pricing policy to address these concerns can yield outcomes that are both more effective and more equitable.",Not About Sufficiency
Environmental justice and REDD plus safeguards in Laos: Lessons from an authoritarian political regime,"Balancing agendas for climate mitigation and environmental justice continues to be one of the key challenges in climate change governance mechanisms, such as Reducing Emissions from Deforestation and Degradation (REDD+). In this paper we apply the three-dimensional environmental justice framework as a lens to examine the REDD+ process in the Lao People's Democratic Republic (Laos) and the REDD+ social safeguards. We focus particularly on challenges to justice faced by marginalized communities living in forest frontier areas under an authoritarian regime. Drawing on policy analysis and open-ended interviews across different policy levels, we explore procedural, distributional, and recognitional justice across the REDD+ policy levels in Laos. We find that REDD+ social safeguards have been applied by both donors and state actors in ways that facilitate external control. We underscore how authoritarian regime control over civil society and ethnic minority groups thwarts justice. We also highlight how this political culture and lack of inclusiveness are used by donors and project managers to implement their projects with little political debate. Further obstacles to justice relate to limitations inherent in the REDD+ instrument, including tight schedules for dealing with highly sensitive socio-political issues under social safeguards. These findings echo other research but go further in questioning the adequacy of safeguards to promote justice under a nationally driven REDD+. We highlight the importance of recognition and political context, including aspects such as power relations, self-determination and self-governance of traditional or customary structures, in shaping justice outcomes.",Not About Sufficiency
Environmental justice and the SDGs: from synergies to gaps and contradictions,"Through their synergies, trade-offs, and contradictions, the sustainable development goals (SDGs) have the potential to lead to environmental justices and injustices. Yet, environmental justice (EJ), and social justice more broadly, are not currently embedded within the language and spirit of the SDGs. We part from the premise that ""many 'environmental' problems are, by their very nature, problems of justice"" (Lele, Wiley Interdiscip Rev Water 4:e1224, 2017). We review progress in EJ frameworks in recent years, arguing for the need to move beyond a focus on the four principles of mainstream EJ (distribution, procedure, recognition, and capabilities) towards a more intersectional decolonial approach to environmental justice that recognises the indispensability of both humans and non-humans. EJ frameworks, and the SDGs should recognise power dynamics, complex interactions among injustices, and listens to the different 'senses of justice' and desires of theorists, activists, and other stakeholder from the Global South. We analyze how EJ frameworks are, or fail to be, incorporated in the SDGs with a focus on the food-water-health nexus (SDG2, 3, 6); climate-energy (SDG7, 13), conservation (SDG14, 15); and poverty and inequality (SDG1, 10). We call attention to the 'elephant in the room'-the failure to go beyond GDP but instead include economic growth as a goal (SDG8). We argue that sustainable degrowth and intersectional decolonial environmental justices would create better conditions for the transformative changes needed to reach the broader aim of the SDGs: to leave no one behind.",Not About Sufficiency
"ENVIRONMENTAL JUSTICE AND CLIMATE JUSTICE: THE SLOW ROAD BUT NO RETURN, TOWARDS JUST SUSTAINABLE DEVELOPMENT","This paper identifies the diverse and different aspects of the political and sociological concept of Climate Justice, starting from the climate as a common and global good, and from the socio-political context of climate change as an issue that has to do with a democratic citizenship. It connects with its origin in Environmental Justice, as well as with the broader agenda of sustainable development that passes through the abandonment of fossil fuels. We then turn to the question of common but differentiated responsibility in the fight against climate change, as well as its multi-faceted and multi-scale nature. All this concludes in the connection of climate justice with a strong sustainable development that results in a new paradigm of Just Sustainability as a more integral proposal for the development of societies.",Not About Sufficiency
Environmental justice research shows the importance of social feedbacks in ecosystem service trade-offs,"In this article, we shine a spotlight on approaches to research ecosystem service trade-offs and critically assess their representation of relevant social dynamics. Although studies linking ecosystem services and human well-being have provided theoretical insights into social and ecological trade-offs, we argue that ecosystem services research has paid insufficient attention to ""social feedbacks,"" people's cognitive and behavioral responses to change. We demonstrate that augmenting ecosystem services research with environmental justice approaches (exploring perceptions of the distribution of costs and benefits, decision making procedures, and recognition of different values and identities) can more effectively capture important responses to ecosystem governance. Spatial analysis of land use change, mixed-method assessment of multidimensional well-being, and qualitative environmental justice research were applied in three villages adjacent to Nam Et-Phou Louey National Protected Area in northern Laos. Spatial analysis showed that, from 2006 to 2015, forest clearance for cultivation remained stable within the protected area. Well-being assessment revealed the local population benefited from rapidly increasing incomes, asset ownership, and reduced poverty during that time. In combination, spatial and well-being analyses paint a picture of limited trade-offs, despite growing incentives to exploit protected land and resources through cash crops and high-value forest products. In contrast, results from environmental justice research revealed profound trade-offs between conservation and local practices, and highlight governance deficiencies relating to procedure and recognition. Consequently, formal protected area rules were perceived to be illegitimate by many and actively undermined, for example through negotiated access with alternative authorities. We conclude that although well-being research provides an essential foundation to understand diverse attachments to natural resources, the addition of environmental justice research can reveal local perceptions and social feedbacks critical to ecosystem service trade-offs, and highlight pathways to reconcile them through satisfying stakeholders' diverse, dynamic objectives.",Not About Sufficiency
"Entwining ecosystem services, Land Use Change and human well-being by nitrogen flows","Identifying the linkage among Land Use Change, Ecosystem Services, and Human Well-Being (LUC-ES-HW) is essential for a clearer understanding of the interactive mechanism behind the natural-social system. There are limited studies designed for exploring the LUC-ES-HW nexus from the material flow perspective. This study explores the LUC-ES-HW nexus in terms of nitrogen flows, identifying the ecological and environmental process. A LUC-ES-HW system assessment framework based on nitrogen flows is established in this work, taking the Manas River Basin as a case study. The results showed that Land-Use Change (LUC) had a significant impact on the environmental performance and Ecosystem Services (ES); consequently, exert great influence on Human Well-Being (HW). This study can contribute to a better understanding of LUC-ES-HW Nexus, and provide a reference for future relevant studies.",Not About Sufficiency
Ensuring a just transition: The electric vehicle revolution from a human rights perspective,"Despite the potential of electric vehicles (EVs) to mitigate climate change and reduce reliance on fossil fuels, their rapid adoption presents nuanced challenges to both social equity and environmental stewardship within the transportation sector. While the EV revolution contributes to energy independence, job creation, and sustainable development, it also raises concerns regarding its potential impact on the human rights of people impacted by the production, use, and end -of -life of EVs. Unfortunately, current studies on transportation electrification often fail to provide a systematic review of such human rights challenges and concerns. This paper aims to fill this gap by analyzing the potential impacts and challenges that EVs present for human rights throughout their life cycle, and by proposing potential measures to address human rights violations. Our analysis draws on international human rights norms, law, and standards because of their universality and suitability for developing baseline indicators, modes of inquiry, and reporting that can be used to assess the potential harm of EVs to vulnerable communities and degraded ecosystems. The aim is to enable stakeholders (i.e., actors within civil society, government, and the private sector) to better understand the potential social and environmental challenges of EVs and ensure that the transition to low -carbon transportation is equitable, sustainable, and supportive of human rights.",Not About Sufficiency
Enhancing food security and environmental sustainability: A critical review of food loss and waste management,"Food loss and waste (FLW) occurs at each and every stage of the food supply chain. The current linear model of FLW management (incineration and landfill) creates a linear path of nutrients utilization, which threatens food security and environmental sustainability in the long run. Circular economy model has been proposed as an efficient strategy to reduce and recycle FLW. Although many literature reviews were conducted to realize the transition from linear model to circular economy, a more focused and rigorous assessment of FLW reduction and recycling is currently not available. A lot of work remains in order to translate this ""circular model""into an actionable plan. By reviewing the recent progress in the FLW management in the literature, this paper highlights their pros and cons to provide a deep and comprehensive understanding about the ""circular model"". This review can provide a deeper analysis of ""circular""solutions to existing linear pathways, which play an important role in enhancing food security and environmental sustainability in future.",Not About Sufficiency
Engaging publics through climate math Lessons from Boulder's 2016 Climate Action Plan,"Energy democracy hopes to foster community engagement and participation in shaping our transition from fossil fuels to a renewable energy-based economy. These considerations result from critiques by environmental justice, climate justice, and just transition advocates. Although many are sympathetic to energy democracy ideals, climate goals often are articulated in math terms. This essay defines the aforementioned key terms and asks: what are the limitations and possibilities of engaging publics when climate action solely is articulated in numbers? A compelling case study is the City of Boulder - recognized as a global leader in climate science and a national leader in innovative environmental planning. This essay shares work from 2016, when the City shared a climate action plan for public feedback, supported several public participation events, and passed climate action legislation goals. We argue a just transition and energy democracy ideals are hindered if we reduce climate goals to math.",Not About Sufficiency
Energy-Sufficiency for a Just Transition: A Systematic Review,"Efforts to achieve an energy transition often neglect to account for the levelling of benefits realizable with higher levels of energy use, despite knowledge of a saturation effect and recognition of increasing harms of use. This research examines energy sufficiency as a maximum quantity of energy associated with improvements in human well-being to inform a recalibration of energy targets among high-energy societies. A systematic review of recent research was performed to identify the point at which increasing levels of energy use no longer correlate with meaningful increases in well-being. For selected studies (n = 18), energy sufficiency values range from 60-221 gigajoules per capita per year with a mean of 132 gigajoules per capita per year for associated measures of well-being. The review finds agreement in a pattern of saturation and provides a range of values for energy sufficiency maximums, suggesting that a relatively modest amount and a diverse quality of energy is needed to support high levels of human well-being. Beyond the conventional emphasis on energy efficiency and renewable energy, energy sufficiency therefore offers a necessary and complementary approach for supporting just and ecological energy transitions.",Not About Sufficiency
"Energy transitions from the cradle to the grave: A meta-theoretical framework integrating responsible innovation, social practices, and energy justice","An almost inexhaustible number of conceptual approaches has arisen in the past few decades to seek to explain the interlinked phenomena of energy transitions, low-carbon transitions, or sociotechnical change. With an eye for theoretical synthesis, this study asks: What do three particular epistemic communities-those concerning innovation, practices, and justice-say about energy transitions? What does this literature reveal about the injustices and inequalities of energy transitions? Finally, what can we learn by integrating aspects of this literature? The study answers these questions by drawing from responsible research and innovation, social practice theory, and energy justice approaches. Essentially the first is about the design of technology, the second how it is used, the third the broader societal and global implications. Taken together, the study offers an integrative framework capable of analyzing transitions from their ""cradle"" of design to their ""life"" of use to their ""grave"" of aftereffects. It explores the extent to which the three perspectives can be integrated into a meta-theoretical framework. This integrative framework is then applied to four diverse case studies: French nuclear power, Greek wind energy, Papua New Guinean solar energy, and Estonian oil shale.",Not About Sufficiency
Energy Transition and Poverty Alleviation in Light of Environmental and Economic Challenges: A Comparative Study in China and the European Union Region,"This study aims to compare the effectiveness of renewable energy and circular economy practices in reducing environmental damage and poverty in China and the European Union (EU) by using the Autoregressive Distributed Lag (ARDL) approach and the Vector Error Correction Model (VECM) technique. Analyzing data from 1995 to 2022, we compared the effectiveness of these approaches in both regions. This study offers several fresh perspectives on the fight against environmental damage and poverty, differentiating itself from existing research in a few key ways. In fact, most studies focus on a single region's approach to sustainability. However, this research directly compares China and the European Union (EU), highlighting how factors like economic structure and development stages influence the effectiveness of renewable energy and circular economy practices. Also, this study shows how renewable energy and circular practices can simultaneously tackle both environmental damage (emissions) and social issues (poverty). Our findings reveal that factors like poverty, fossil fuel reliance, economic growth, and international trade all contribute to rising carbon emissions in both China and the EU, though their influence varies. Interestingly, China experienced greater success in curbing emissions through solar power, circular economy measures, and wind power compared to the EU. Additionally, the impact of these strategies on poverty reduction differed significantly between the two regions. Based on these results, we recommend that policy makers in both regions develop tailored strategies for tackling carbon emissions and poverty. Prioritizing renewable energy sources and circular practices is key, as they can simultaneously reduce emissions and alleviate poverty. However, it is crucial to focus on approaches that work best in each specific region, considering social, economic, and environmental factors. This study suggests that a one-size-fits-all approach will not work for fighting climate change and poverty. While renewable energy and circular economies are effective, China saw greater success with solar and wind power compared to the EU. Policy makers need to design strategies specific to their region's economic, social, and environmental context. Further research can refine these approaches, and public education is crucial to promote sustainable behavior and empower policy makers. It is also needed to refine and improve the implementation of these strategies. Finally, public awareness and education are essential to promote sustainable behavior and empower policy makers in their fight against climate change and poverty. This study highlights the importance of a region-specific approach to energy transition and poverty alleviation. By comparing China and the EU, we gain valuable insights into the effectiveness of different strategies in tackling these interconnected challenges. The findings provide valuable guidance for policy makers looking to create a more sustainable and equitable future.",Not About Sufficiency
Energy Poverty and Low Carbon Just Energy Transition: Comparative Study in Lithuania and Greece,"EU has set ambitious commitment to achieve low carbon energy and economy transition up to 2050. This low carbon transition means sustainable energy development path based on renewable energy sources and first of all should address the energy poverty vulnerability and justice issues. The main goal of the paper is to develop indicators framework for assessing low carbon just energy transition and to apply this framework for analysis how climate change mitigation policies in households targeting enhancement of energy renovation of residential buildings and promotion of the use of micro-generation technologies and other policies are affecting household's energy poverty and vulnerability in selected countries: Lithuania and Greece. This framework allows to assess three main dimensions of sustainable energy development: environmental, social and economic. The paper provides policy recommendations how to deal with just low carbon energy transition which means addressing energy poverty issues during moving to 100% renewables in power generation based on performed case studies.",Not About Sufficiency
Energy policy for energy sovereignty: Can policy tools enhance energy sovereignty?,"The concept of energy sovereignty redefines the priorities for decision making regarding energy systems while encouraging increased reliance on renewable energy technologies like solar. Energy sovereignty involves centering the inherent right of humans and communities to make decisions about the energy systems they use, including decisions about the sources, scales, and forms of ownership that structure energy access. Current U.S energy policy does not center concerns of energy sovereignty, and in many cases may work against it. Policies to enhance energy sovereignty can accelerate electricity decarbonization while also empowering community scale decision making and offering communities control to reduce the myriad externalities associated with the fossil-fuel energy system.",Not About Sufficiency
"Energy Justice, Decarbonization, and the Clean Energy Transformation","Addressing climate change will require significant reductions in carbon emissions. Decarbonization will likely lead to increases in energy prices, which are regressive. Poorer households spend a higher percentage of income on energy and also have less access to energy efficient options in housing, transportation (including electric vehicles), and household durables. This review summarizes the state of knowledge on the energy justice implications of the clean energy transformation along four dimensions-production of energy, energy insecurity/energy poverty, access to clean energy technologies, and impacts of policy instrument choices for achieving decarbonization. Along each dimension there is evidence of greater negative impacts on lower-income households and on Black, Indigenous, and people of color (BIPOC) households, even controlling for income. But there is also evidence that these impacts can be mitigated through policy choices. Together these findings highlight that centering justice concerns in policy debates is critical for a just and clean energy transformation.",Not About Sufficiency
Energy justice within low-carbon circular economy; geostatistical analysis; policymaking; and economical nexuses,"During the recent shift to renewable energy, this article explores the interplay between the low-carbon and circular economies, illuminating the ways in which these ideas can work together to build a more sustainable future. Achieving justice during the energy transition, promoting low-carbon energies through the use of renewable and green technology, and incorporating circular economy principles into this transition are the three primary areas covered in the review. The article advocates for a balanced approach to achieve just energy transitions by highlighting various aspects of injustice in this process and offering solutions based on evidence from recent studies. Furthermore, it stresses the need of controlling the lifetime of renewable energy devices in a way that is consistent with the circular economy's disposal and recycling strategies. The data shows that there are income, energy, renewable energy, and carbon emissions disparities all over the world. It stresses the importance of fair policies in bringing about a fair shift to low-carbon energy. To sum up, this study shows that to reach sustainable development goals, we need a holistic strategy that incorporates both the circular economy and the just transition to low-carbon energy.",Not About Sufficiency
"Energy justice within, between and beyond European community energy initiatives: A review","Recent European policy efforts stimulate the emergence of community energy initiatives, and the European Commission explicitly aims to enable a just transition towards a low-carbon energy system. One of the prevalent assumptions is that fostering community energy will bring about energy justice. Intrigued by this assumption, we conduct an extending systematic literature review to explore how the notion of energy justice is discussed within scholarly work on community energy initiatives in Europe. We detected a tendency of community energy scholars to not (yet) fully employ the inherent scope the concept of energy justice entails. Therefore, we propose that community energy justice should be analyzed through three different lenses: energy justice occurring within community energy initiatives, between initiatives and related actors, and beyond initiatives. Extending the energy justice lens to address these different levels helps to better bring out the encompassing premise that the notion of energy justice entails, both analytically and in practice. Through our analysis different energy justice impacts come to the fore, for example related to social inequality: not all societal groups are equally positioned to benefit from policies focused on community initiatives. Considering the policy efforts to stimulate community energy development, we argue that these impacts can be amplified, due to cumulative power of many community energy initiatives together. Our contribution highlights that for making energy transitions just, a broader and more connected understanding of energy justice in the context of community energy initiatives is central.",Not About Sufficiency
"Energy justice in the developing world: a review of theoretical frameworks, key research themes and policy implications","Energy justice, building on foundations within both the field of environmental justice and wider justice scholarship, has grown rapidly as a research field over recent years. However, the dominant energy justice theoretical frameworks, and many of the field's core case studies, originate from work in developed countries, with energy justice research only recently spreading to new areas of the world. This paper thus systematically reviews the current state of 'developing economy' and 'economy in transition' literature in the energy justice field. In doing this we analyse the (1) methods, energy types and locations explored thus far, unearthing key gaps, as well as (2) the multitude of 'justice-led' theoretical frameworks used. We also identify core themes illuminated by energy justice research in the developingworld, including: (3) decentralisation, access and sustainability, (4) exposing institutional instability and corruption, (5) acknowledging marginalised communities and gender inequalities, while extracting key (6) policy implications. Vital questions are raised for the continued advancement of energy justice research into new contexts and thus its conceptual evolution. Our review highlights the potential for energy justice-led attention to expand current institutional, contextual and empirical scope in specific ways, including greater attention to the poorest global regions, and certain energy technologies including nuclear and CCS. We suggest four ways in which future theoretical developments of the field might take place: (i) greater attention to spatial analyses of neglected regions; (ii) expanding the field to further include nonwestern philosophical traditions; (iii) more work on applying tenets, frameworks and principles specific to energy justice and (iv) systems approaches to developed-developing country relations, with an emphasis on how they relate to low-carbon transitions. Thus, while we explore past and present applications of energy justice in developing world contexts, we also offer guidance on the ways in which it could be applied in the future, alongside encouraging dialogue between different 'justice' fields. (C) 2020 International Energy Initiative. Published by Elsevier Inc. All rights reserved.",Not About Sufficiency
Energy justice in the transition to low carbon energy systems: Exploring key themes in interdisciplinary research,"With the dual challenges of reducing emissions from fossil fuels and providing access to clean and affordable energy, there is an imperative for a transition to a low carbon energy system. The transition must take into consideration questions of energy justice to ensure that policies, plans and programmes guarantee fair and equitable access to resources and technologies. An energy justice framework is outlined to account for distributional, procedural and recognition inequalities, as well as emerging themes such as cosmopolitan and non Western understandings of justice, in decision-making relating to energy systems. The spectrum of research offers critical perspectives on the energy transition as well as tools for decision-making and policy processes. Quantitative, qualitative and mixed methods all contribute to our understanding of the problems and the success of responses. The studies presented in this special issue illustrate that the field of energy justice is a rapidly growing arena. There is constant innovation taking place in enabling the transition with new structures, processes and metrics being introduced to guide decision-making and a more holistic view of the community emerging where acceptance, mobilisation and empowerment are opening possibilities for a just transition to a low carbon energy system. The importance of introducing the interdisciplinary approach between social sciences and natural sciences as well engineering implementation supported by scientific data and experiments shall be emphasized in future studies.",Not About Sufficiency
Energy justice and gaps in sustainable development: A convergence testing and clustering study,"The purpose of the study is to examine the dynamics of carbon emissions inequality and its effect on energy justice, whether carbon footprints have increased or decreased across countries, sectors, and households over time. We use convergence analysis, which is a methodology that effectively reveals carbon footprint dynamics. Our database contained carbon footprint data from different sectors across 180 countries between 1980 and 2020. We account for the non-linearity of the carbon footprint convergence or divergence process over time and individual heterogeneity across countries and sectors (data pre-filtering, carbon footprint convergence testing, and club clustering). Our results demonstrate a significant disparity in carbon footprints across various sectors and countries, especially among the top 1 % of earners. The wealthiest individuals worldwide have not converged towards a common trajectory, indicating high levels of carbon footprint inequality. This investigation assumes that the carbon footprint convergence or divergence process is not linear over time, allowing for fluc-tuations in carbon emissions inequality. Future research may explore the factors contributing to this non-linearity and its implications for energy justice. Our findings highlight global cooperation's importance in promoting sustainable production practices and a fair distribution of energy-related responsibilities. Energy production and consumption burdens are not equitably distributed, posing a significant challenge to achieving energy justice. This study provides a comprehensive understanding of the dynamics of carbon emissions inequality and its impact on energy justice. It employs a unique methodology and a multidimensional database, providing new insights into the carbon footprint disparity across sectors and countries.",Not About Sufficiency
Energy innovation funding and social equity: Mediating role of just energy transition,"Public investments in research, development, demonstration, and deployment in energy systems are crucial for accelerating the adoption of new energy technologies that can support a low-carbon just energy transition and promote the fair and equitable distribution of benefits and costs, improving social equity. However, the impact of energy innovation funding on social equity through progressing the just energy transition has not been explored in prior research for advanced economies. Thus, this research quantitively examines how energy innovation funding affects social equity in 23 developed economies for the period of 1995-2020. Employing a fixed effect, augmented mean group, and a system-generalized method of moments technique along with a mediating model, this study finds that increasing energy innovation funding significantly improves social equity directly as well as indirectly via accelerating energy justice in advanced economies. Therefore, proper allocation and utilization of public energy innovation budgets are necessary to promote clean energy technologies, advance the just energy transition, and improve social equity, inclusion, and community engagement. This study emphasizes the importance of policy interventions that promote a just energy transition and energy innovation funding to build resilient and inclusive energy systems that improve social equity while achieving Sustainable Development Goal 7, affordable and clean energy.",Not About Sufficiency
