title,abstract,true_label
SARS-COV-2 and the (Dark) future of society: A machiavellian approach to the end of body sovereignty and the beginning of bio-feudalism,"As much as the event following 9/11 triggered massive changes in our understanding of privacy rights and increased our level of acceptance of government infringement on individuals' freedom, the pandemic of the SARS-COV-2 is threatening to change our understanding of societal hierarchy and democratic process. In this essay, we imagine a society where two classes, defined by their susceptibility to infection, emerge, and a neo-feudal system is established. We suggest that it is possible to evaluate how likely a dystopian outcome is by using Machiavelli's understanding of the impact of the Plague on medieval Florence. We also recommend following his advice to avoid such a drift by reaffirming the primacy of politics over scientism. Copyright © 2021 Andrea Molle",Not About Sufficiency
Control of Human Parasitic Diseases: Context and Overview,"The control of parasitic diseases of humans has been undertaken since the aetiology and natural history of the infections was recognized and the deleterious effects on human health and well-being appreciated by policy makers, medical practitioners and public health specialists. However, while some parasitic infections such as malaria have proved difficult to control, as defined by a sustained reduction in incidence, others, particularly helminth infections can be effectively controlled. The different approaches to control from diagnosis, to treatment and cure of the clinically sick patient, to control the transmission within the community by preventative chemotherapy and vector control are outlined. The concepts of eradication, elimination and control are defined and examples of success summarized. Overviews of the health policy and financing environment in which programmes to control or eliminate parasitic diseases are positioned and the development of public-private partnerships as vehicles for product development or access to drugs for parasite disease control are discussed. Failure to sustain control of parasites may be due to development of drug resistance or the failure to implement proven strategies as a result of decreased resources within the health system, decentralization of health management through health-sector reform and the lack of financial and human resources in settings where per capita government expenditure on health may be less than $US 5 per year. However, success has been achieved in several large-scale programmes through sustained national government investment and/or committed donor support. It is also widely accepted that the level of investment in drug development for the parasitic diseases of poor populations is an unattractive option for pharmaceutical companies. The development of partnerships to specifically address this need provides some hope that the intractable problems of the treatment regimens for the trypanosomiases and leishmaniases can be solved in the not too distant future. However, it will be difficult to implement and sustain such interventions in fragile health services often in settings where resources are limited but also in unstable, conflict-affected or post-conflict countries. Emphasis is placed on the importance of co-endemicity and polyparasitism and the opportunity to control parasites susceptible to cost-effective and proven chemotherapeutic interventions for a package of diseases which can be implemented at low cost and which would benefit the poorest and most marginalized groups. The ecology of parasitic diseases is discussed in the context of changing ecology, environment, sociopolitical developments and climate change. These drivers of global change will affect the epidemiology of parasites over the coming decades, while in many of the most endemic and impoverished countries parasitic infections will be accorded lower priority as resourced stressed health systems cope with the burden of the higher-profile killing diseases viz., HIV/AIDS, TB and malaria. There is a need for more holistic thinking about the interactions between parasites and other infections. It is clear that as the prevalence and awareness of HIV has increased, there is a growing recognition of a host of complex interactions that determine disease outcome in individual patients. The competition for resources in the health as well as other social sectors will be a continuing challenge; effective parasite control will be dependent on how such resources are accessed and deployed to effectively address well-defined problems some of which are readily amenable to successful interventions with proven methods. In the health sector, the problems of the HIV/AIDS and TB pandemics and the problem of the emerging burden of chronic non-communicable diseases will be significant competitors for these limited resources as parasitic infections aside from malaria tend to be chronic disabling problems of the poorest who have limited access to scarce health services and are representative of the poorest quintile. Prioritization and advocacy for parasite control in the national and international political environments is the challenge. © 2006 Elsevier Ltd. All rights reserved.",Not About Sufficiency
A review of graphical methods to map the natural hazard-to-wellbeing risk chain in a socio-ecological system,"The popular concept of wellbeing has added multiple dimensions to the current socio-economic measures of vulnerability from natural hazards. Due to the wellbeing concept's relevance in various policy agendas, there is a need for a stronger integration of what is predominantly a socio-economic concept into the natural hazards space. Graphical methods have been used as transdisciplinary engagement tools to translate verbal descriptions of socio-ecological systems into simulation models able to test hypotheses. The purpose of this article is to identify the graphical methods that have been used in the literature to graphically represent, structure and model different segments of the hazard risk chain. A thorough review of the literature on natural hazards was performed using a set of keywords and filters that resulted in a total of 94 articles, which were then categorised based on the graphical methods used, broad families, properties, hazard types, and segments along the risk chain considered. A case study on volcanic hazards in Mount Taranaki, New Zealand showcased ways forward by conceptually combining methods to link hazards to impacts on wellbeing. Out of the review it was identified that the most widely used methodologies in the natural hazards space are probabilistic graphs (e.g. Bayesian networks) representing the random nature of hazards while mapping methods based on System Dynamic principles (SD) (e.g. causal loop diagrams) are used to characterise the dynamically emergent behaviours of socio-economic agents. While studies linking hazards to wellbeing using graphs are scarce, there is a nascent literature on the characterisation of wellbeing's multi-dimensionality using networks and SD diagrams. Hence, the possibilities to use common methods, or combinations of these, are numerous potentially enabling the creation of graph-based, distilled simulation models that can be used by experts from different backgrounds to quantitatively model the wellbeing impacts exerted by natural hazards. © 2021 Elsevier B.V.",Not About Sufficiency
"From land productivity trends to land degradation assessment in Mozambique: Effects of climate, human activities and stakeholder definitions","Remote sensing observations such as normalized difference vegetation index (NDVI) trends can provide important insights into past and present land condition. However, they do not directly provide comprehensive information about our representation of land degradation and the processes at work. This study aimed to analyze vegetation productivity underlying factors in order to assess land degradation and to highlight the impact of definitions on its quantitative assessment, using Mozambique as case-study. Land productivity change were first analyzed using NDVI time-series (2000–2016), and a two-step framework was then used to understand the main factors of these productivity changes. The impact of land degradation's definition was assessed based on four types of stakeholder, with different priorities in terms of ecosystem services. The results show that 25% of the country display a significant land productivity decrease, while only 3% display a land productivity increase. A large part of these land productivity changes (>61% of the decrease, and >98% of the increase) is directly assigned to human activities, such as native forest growth or tree plantations (for the increase), or forest degradation, deforestation and loss of grassland productivity (for the decrease). We showed that the fraction of degraded land varies according to stakeholders' definitions, ranging from 12% to 20% of the Country, much less than the 39% estimated by Tier 1 United Nations Convention to Combat Desertification. This study provides a sound methodological framework for assessing land degradation status that could help stakeholders to design national and locally relevant land degradation mitigation policies or programmes. © 2020 John Wiley & Sons, Ltd.",Not About Sufficiency
Introduction: Hence tourism microentrepreneurship,"Microentrepreneurs have played a role in the tourism industry for a long time; however, they are now becoming more visible and increasingly influential stakeholders due to information technologies that enable them to reach prospective visitors, and because their economic activity is more transparent and taxable by governments. Nevertheless, tourism microentrepreneurship is still understudied, and destination practitioners are largely unprepared to fuel microentrepreneurial development and to integrate these genuine, local experiences with the formal sector components of the industry. This chapter provides an introductory overview of related knowledge as a basis for identification of themes in research on tourism microentrepreneurship. © 2021 by Emerald Publishing Limited All rights of reproduction in any form reserved.",Not About Sufficiency
Handbook of Sustainability for the Food Sciences,"Many books on sustainability have been written in the last decade, most of them dealing with agricultural systems, communities, and general business practices. In contrast, Handbook of Sustainability for the Food Sciences presents the concept of sustainability as it applies to the food supply chain from farm to fork but with a special emphasis on processing. Structured in four sections, Handbook of Sustainability for the Food Sciences first covers the basic concepts of environmental sustainability and provides a detailed account of all the impacts of the food supply chain. Part two introduces the management principles of sustainability and the tools required to evaluate the environmental impacts of products and services as well as environmental claims and declarations. Part three looks at ways to alleviate food chain environmental impacts and includes chapters on air emissions, water and wastewater, solid waste, energy, packaging, and transportation. The final part summarizes the concepts presented in the book and looks at the measures that will be required in the near future to guarantee long term sustainability of the food supply chain. Handbook of Sustainability for the Food Sciences is aimed at food science professionals including food engineers, food scientists, product developers, managers, educators, and decision makers. It will also be of interest to students of food science. © 2012 John Wiley & Sons, Inc.",Not About Sufficiency
"Initial physiochemical characterization of Djulis (Chenopodium formosanum) spent mushroom substrate biochar and its application for methylene blue dye adsorption, isotherm, kinetics, and parameters","This study presents the initial physiochemical characterization of Djulis (Chenopodium formosanum) spent mushroom substrate (SMS) biochar and its application for methylene blue (MB) dye adsorption. Biochar was produced over a wide temperature range; 800 °C and 60-min retention time resulted in the best product having a specific surface area of 289.44 m2 g−1. Functional group analysis revealed the presence of hydroxyl (OH) and carboxyl (COOH) groups. MB adsorption was evaluated under different conditions: dosage, pH (3–11), and temperature. Increased biochar dosage and higher temperatures improved MB removal efficiency. Zeta potential (ζ) values (− 11.43 to − 45.6 mV) indicated stable suspension. The pseudo-first-order (PFO) and pseudo-second-order (PSO) models had close R2 values with the PSO’s being greater in general. Maximum adsorption capacity (qe) was 41.161 mg g−1. Although the intraparticle diffusion (IPD) model fit the data well, the C value suggested the involvement of additional mechanisms. Isotherm analysis demonstrated that the Freundlich model provided the better fit (R2 = 0.940), with adsorption constants KF = 10.755 and n = 1.788, indicating a heterogeneous surface and some form of physisorption. These results suggest that unmodified Djulis SMS biochar is a promising candidate for MB adsorption and can potentially be enhanced for more effective wastewater treatment applications. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.",Not About Sufficiency
Preparing for a low-energy future,"Nearly all official forecasts see ever-rising levels for global energy consumption, in line with forecast continued global economic growth. Global primary energy use is thus anticipated to increase from its present level of over 500EJ (EJ=exajoule=1018J), to as much as 1000EJ by 2050. We argue that it is unlikely that anywhere near this level of energy will be available in 2050, because of resource and environmental constraints on fossil fuels, which presently account for over 80% of global primary energy use, and time and other constraints on rapid uptake of alternatives. Instead we propose that the world will need to make do with far lower levels of energy than we use today. We give an outline of the way presently high energy use societies must change to accommodate lower levels of per capita consumption. This will involve replacing present growth-oriented economies by ones based on human needs. © 2012 Elsevier Ltd.",Not About Sufficiency
Future Directions in the Use of SAbR for the Treatment of Oligometastatic Cancers,"The role of local therapy as a sole therapy or part of a combined approach in treating metastatic cancer continues to evolve. The most obvious requirements for prudent implementation of local therapies like stereotactic ablative radiotherapy (SAbR) to become mainstream in treating oligometastases are (1) Clear guidance as to what particular patients might benefit, and (2) Confirmation of improvements in outcome after such treatments via clinical trials. These future directional requirements are non-negotiable. However, innovation and research offer many more opportunities to understand and improve therapy. Identifying candidates and personalizing their therapy can be afforded via proteomic, genomic and epigenomic characterization techniques. Such molecular profiling along with liquid biopsy opportunities will both help select best therapies and facilitate ongoing monitoring of response. Technologies both to find targets and help deliver less-toxic therapy continue to improve and will be available in the marketplace. These technologies include molecular-based imaging (eg, PET-PSMA), FLASH ultra-high dose rate platforms, Grid therapy, PULSAR adaptive dosing, and MRI/PET guided linear accelerators. Importantly, a treatment approach beyond oligometastastic could evolve including a rationale for using SAbR in the oligoprogressive, oligononresponsive, oligobulky and oligolethal settings as well as expansion beyond oligo- toward even plurimetastastic disease. In any case, lessons learned and experiences required by the implementation of using SAbR in oligometastatic cancer will be revisited. © 2021",Not About Sufficiency
A CULTURAL HISTORY OF CHEMISTRY: IN THE MODERN AGE: VOLUME 6,"A Cultural History of Chemistry: Volumes 1-6 is a 2023 CHOICE Outstanding Academic Title A Cultural History of Chemistry in the Modern Age covers the period from 1914 to the present. The impact of chemistry and the chemical industry on science, war, society, and the economy has made this era the “Chemical Age”. Having prospered in the West, chemical science spread across the globe and slowly became more diversified in terms of its ethnic and gendered mix. After flourishing for sixty years, the chemical industry was impacted by the Oil Crisis of the 1970s and became almost invisible in the West. While the industry has clearly delivered many benefits to society-such as new materials and better drugs-it has been excoriated by critics for its impact on the environment. The six-volume set of the Cultural History of Chemistry presents the first comprehensive history from the Bronze Age to today, covering all forms and aspects of chemistry and its ever-changing social context. The themes covered in each volume are theory and concepts; practice and experiment; laboratories and technology; culture and science; society and environment; trade and industry; learning and institutions; art and representation. © Bloomsbury Publishing Plc, 2022.",Not About Sufficiency
The big ecological questions inhibiting effective environmental management in Australia,"The need to improve environmental management in Australia is urgent because human health, well-being and social stability all depend ultimately on maintenance of life-supporting ecological processes. Ecological science can inform this effort, but when issues are socially and economically complex the inclination is to wait for science to provide answers before acting. Increasingly, managers and policy-makers will be called on to use the present state of scientific knowledge to supply reasonable inferences for action based on imperfect knowledge. Hence, one challenge is to use existing ecological knowledge more effectively; a second is to tackle the critical unanswered ecological questions. This paper identifies areas of environmental management that are profoundly hindered by an inability of science to answer basic questions, in contrast to those areas where knowledge is not the major barrier to policy development and management. Of the 22 big questions identified herein, more than half are directly related to climate change. Several of the questions concern our limited understanding of the dynamics of marine systems. There is enough information already available to develop effective policy and management to address several significant ecological issues. We urge ecologists to make better use of existing knowledge in dialogue with policy-makers and land managers. Because the challenges are enormous, ecologists will increasingly be engaging a wide range of other disciplines to help identify pathways towards a sustainable future. © 2009 CSIRO.",Not About Sufficiency
Design and Planning of Sustainable Supply Chains,"Supply chains play a significant role in global sustainability as they affect and are affected by several stakeholders, legislation, and cultures. When designing a supply chain it is critical to consider these elements so that a competitive advantage can be achieved in the long run. Simultaneously, governmental institutions need to understand the impact of sustainability measures in the financial performance of the companies. There is then the need to develop decision support tools that can assist in such decisions. However, the complexity, uncertainty, and subjectivity involved in these decisions hamper the development of such tools and literature in the field, as overviewed in this chapter. A multiobjective mixed integer linear programming model is presented with two different environmental and one social metrics being studied. The model is applied to a real case study and important managerial insights are discussed. © 2015 Elsevier B.V.",Not About Sufficiency
Corporate immunity during crises and pandemics: does ESG matter? Literature review and future prospects,"Purpose: This research aims at synthesizing the existing body of literature on the role of environmental, social and governance (ESG) during the Covid-19 global pandemic, identifying the research agenda and perspectives on the role of ESG during times of economic turbulences and pointing to gaps and future research directions in this area. Design/methodology/approach: A literature review of academic articles that focus on the role of ESG investments during the Covid-19 pandemic is conducted. These studies are identified based on searching/containing the keywords “ESG”, “Corporate Social Responsibility (CSR)”, “Sustainability” and “Sustainable Finance” in combination with one or more of the following terms: “Covid-19”, “Pandemic” “and Crisis”. Then, the authors explore the key directions/themes in these papers, and highlight the main gaps and areas that are evolving as future research opportunities. Findings: The empirical findings provide overall compelling evidence in support of the role of ESG during times of crisis, especially when it comes to stock risk and volatility. For example, several studies report that ESG stocks are associated with superior stock performance (higher stock returns and firm value) during the pandemic, while other studies report that ESG act as a risk protection tool during times of crisis, as they document that ESG stocks are associated with lower volatility and lower downside risk during the Covid-19 crisis. Originality/value: To the best of the authors knowledge, no review of the literature on the role that ESG plays during crises and pandemics has been conducted before. Thus, it fulfills this research gap in the literature. © 2022, Emerald Publishing Limited.",Not About Sufficiency
Infectious diseases and rural livelihood in developing countries,"This book focuses on the effects of rural livelihood and the impact of infectious diseases on health and poverty. It explores cultures and traditions in developing countries and their role in infectious-disease management and prevention. It highlights the associated healthcare systems and how these have contributed to some of the challenges faced, and goes on to elaborate on the significance of community involvement in infectious-disease prevention, management and control. It also emphasizes the importance of surveillance and setting up strategies on infectious-disease management that are favourable for poor communities and developing countries. Infectious Diseases and Rural Livelihood in Developing Countries allows students, researchers, healthcare workers, stakeholders and governments to better understand the vicious cycle of health, poverty and livelihoods in developing countries and to develop strategies that can work better in these regions. © Springer Science+Business Media Singapore 2016.",Not About Sufficiency
Possibility of Implementing Large-Scale Solar Desalination System in the Republic of South Africa,"This paper examines the viability of introducing solar thermal desalination technology as a means to supplement existing water production methods in the Republic of South Africa (RSA). The study provides an overview of the current state of desalination technology in the country. A key aspect of this study involves comparing the RSA with the Middle East and North Africa (MENA) region, using publicly available studies and reports. The focus of this comparison is to highlight the potential implementation of large-scale solar desalination in the RSA by evaluating the respective resources and environmental data that directly impact the input and output of a thermal desalination system. The study comparatively analyzes the environmental conditions and seawater salinity of the RSA and the MENA region. The RSA receives a higher solar irradiation range of 4.5–6.5 kWh/m2, whereas the MENA region experiences a range of 3.5–5.5 kWh/m2. Additionally, the salinity of the RSA’s seawater ranges between 35 and 35.5 parts per thousand, which is lower than the MENA region’s range of 36–40 parts per thousand. The study also reviews and proposes the adoption of an emerging thermal desalination method that has been successfully tested in the MENA region and other countries, based on its performance. © 2024 by the author.",Not About Sufficiency
A Monitoring Method for Corporate Environmental Performance Based on Data Fusion in China under the Double Carbon Target,"The production and operation of corporates have a significant impact on the environment, and it is crucial for corporates to operate in an environmentally friendly manner, especially in the context of the China double carbon target. Corporate environmental performance refers to the degree of impact on the environment and the degree of contribution to environmental protection by corporates in their business activities. Our study conducted an assessment and early warning system for corporate environmental performance by monitoring seven typical corporate environmental performance variables, including the green asset ratio (Gra), the proportion of environmentally friendly products (Pefp), and cash flow for environmental protection to total assets ratio (ECF), of 2718 non-financial listed corporates in China’s A-share market. The dataset comprised empirical data from the CSMAR database and multi-scale measurements collected by us. Among data-driven monitoring methods, deep learning is widely applied due to its powerful automatic feature extraction abilities. However, multi-time scale data is often encountered in industrial ecology-related data, as the different underlying physical quantities of various data result in inconsistent sampling rates. Multi-time scale data are incomplete and asymmetrical, making it difficult for traditional models to use directly for corporate ecological monitoring. In this article, an improved CNN-LSTM monitoring model based on data fusion is proposed to address this issue. This method employs unified vectorization processing to transform incomplete multi-time scale data into uniform complete data. An end-to-end diagnostic model is constructed to simultaneously optimize feature extraction and monitoring. In a multi-time scale corporate monitoring model, CNN can mine hidden features of data, while LSTM can further capture the time dependence of underlying time series. Compared to manual feature extraction that relies on prior knowledge, the proposed model can learn more effective data features. The effectiveness of the method has been demonstrated through empirical data experiments, which is beneficial for corporates in the context of double carbon emissions, providing a method for regulating corporate ecological indicators. © 2023 by the authors.",Not About Sufficiency
Conservation farming and changing climate: More beneficial than conventional methods for degraded Ugandan soils,"The extent of land affected by degradation in Uganda ranges from 20% in relatively flat and vegetation-covered areas to 90% in the eastern and southwestern highlands. Land degradation has adversely affected smallholder agro-ecosystems including direct damage and loss of critical ecosystem services such as agricultural land/soil and biodiversity. This study evaluated the extent of bare grounds in Nakasongola, one of the districts in the Cattle Corridor of Uganda and the yield responses of maize (Zea mays) and common bean (Phaseolus vulgaris L.) to different tillage methods in the district. Bare ground was determined by a supervised multi-band satellite image classification using the Maximum Likelihood Classifier (MLC). Field trials on maize and bean grain yield responses to tillage practices used a randomized complete block design with three replications, evaluating conventional farmer practice (CFP); permanent planting basins (PPB); and rip lines, with or without fertilizer in maize and bean rotations. Bare ground coverage in the Nakasongola District was 187 km2 (11%) of the 1741 km2 of arable land due to extreme cases of soil compaction. All practices, whether conventional or the newly introduced conservation farming practices in combination with fertilizer increased bean and maize grain yields, albeit with minimal statistical significance in some cases. The newly introduced conservation farming tillage practices increased the bean grain yield relative to conventional practices by 41% in PPBs and 43% in rip lines. In maize, the newly introduced conservation farming tillage practices increased the grain yield by 78% on average, relative to conventional practices. Apparently, conservation farming tillage methods proved beneficial relative to conventional methods on degraded soils, with the short-term benefit of increasing land productivity leading to better harvests and food security. © 2017 by the authors.",Not About Sufficiency
"Domestication, crop breeding, and genetic modification are fundamentally different processes: implications for seed sovereignty and agrobiodiversity","Genetic modification (GM) of crop plants is frequently described by its proponents as a continuation of the ancient process of domestication. While domestication, crop breeding, and GM all modify the genomes and phenotypes of plants, GM fundamentally differs from domestication in terms of the biological and sociopolitical processes by which change occurs, and the subsequent impacts on agrobiodiversity and seed sovereignty. We review the history of domestication, crop breeding, and GM, and show that crop breeding and GM are continuous with each other in many important ways, but represent a momentous break from domestication because they move plant evolution off of farms and into centralized institutions. The social contexts in which these processes unfold dictate who holds rights to germplasm and agricultural knowledge, shape incentives to effect particular kinds of changes in our crops, and create or constrict biodiversity. Presenting GM as a continuation of domestication puts forward a false equivalency that fundamentally misrepresents how domestication, crop breeding, and GM occur. In doing so, this narrative diminishes public understanding of these important processes and obscures the effects of industrial agriculture on in situ biodiversity and the practice of farming. This misrepresentation is used in public-facing science communication by representatives of the biotechnology industry to silence meaningful debate on GM by convincing the public that it is the continuation of an age-old process that underlies all agricultural societies. © 2021, The Author(s), under exclusive licence to Springer Nature B.V.",Not About Sufficiency
Co-evolution and Fisheries Policy Implementation in Sub Saharan Africa,"The policy implementation process is often overlooked when policy is introduced, potentially leading to policy failure. The present study, therefore, sought to contribute to this endeavour by examining the association between co-evolution (in terms of adaptation and social dynamics) and fisheries policy implementation in Uganda. A cross-sectional survey design was conducted on a sample of 155 fishing sub-counties. Data were collected using questionnaires. The study found a significant positive relationship between co-evolution and fisheries policy implementation. Policy implementation should therefore be undertaken in consideration of the co-evolving holistic environment. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024.",Not About Sufficiency
Application of blockchain technology for sustainability development in agricultural supply chain: justification framework,"Blockchain technology, is conceptualised as a type of disruptive technology and is regarded as one of the prime tools of Industry 4.0 today. The varied features of Blockchain like smart contract, decentralisation, transparency, traceability, data immutability and data privacy along with a consensus mechanism make it suitable to be utilized in the complex and multi—echelon supply chains of today. These factors improve the production processes and make the existing supply chains agile, resilient and responsive in the long term. Blockchain also add an aspect of sustainability which correlates with the phenomenon of circular economy in today’s world. Hence firms should compare and evaluate the significance of the traditional supply chain and blockchain-enabled supply chain in bringing the concept of sustainability in the supply chain today. This paper aims to highlight the benefits of blockchain in supply chain management with the help of a literature review along with opinions of experts from the agricultural sector. The key benefits identified are data privacy, decentralisation, immutability of data, smart contract, improved sustainability, building of resilient supply chains, transparency and shared database. These potential benefits of blockchain are assessed using the analytical hierarchical process technique. Global desirability index for traditional supply chain and blockchain—enabled supply chain is calculated. The high value of global desirability index of the blockchain-enabled supply chain over the traditional supply chain suggests that the application of blockchain technology in the supply chain is justified for bringing sustainability in the supply chain. This study aims to offer meaningful implications for practitioners so that they can take suitable measures for adoption of this technology. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC part of Springer Nature.",Not About Sufficiency
Conceptual Model of Technical Sustainability for Integration into Electrical/Electronic Engineering Programmes in Nigerian Polytechnics,"Global warming is probably the greatest threat of this century. Several developed and developing countries have taken important measures to reduce its adverse effects, including greening their Higher Education Institutions (HEIs) curricula. However, Sub Saharan African countries are left behind to that effect, despite the fact that people in these countries are the greatest recipients of the global warming harmful consequences. The goal of this research therefore, is to investigate the suitable competencies in technical sustainability for incorporation into Higher National Diploma electrical/electronic engineering curriculum in Nigeria. The authors used mixed-method approach employing sequential exploratory design in the study. In the qualitative phase, we analyzed documents consisting of 10 journal articles and 3 skills standards, as well as conducted a total of 10 interviews with experts. Also, we carried out 3 rounds of modified Delphi survey using 28 participants to ascertain the appropriateness of the competencies suitable for infusion into the said curriculum. The study discovered competencies suitable for incorporation into the curriculum which include cognitive-related competencies in clean energy, eco-design, and RD; psychomotor-related competencies in sustainable production, waste-to-energy-technology, communication/ICT, and use of modern engineering software tools; and affective values related to engineering ethical responsibility, occupational health and safety, cooperation/teamwork, and equity. We analyzed only 13 documents, conducted 10 interviews, and administered questionnaires in 3 rounds of Delphi survey technique to 28 experts in only one geo-political zone of the country. Thus, conclusions derived from these sources rely on the genuineness of the information provided by the participants. The findings provided the researchers, accreditation bodies as well as curriculum developers with competencies in technical sustainability in the events of curriculum upgrade or renewal to integrate technical sustainability. The findings are the results of triangulated data elicited theoretically and empirically. © 2013 IEEE.",Not About Sufficiency
Rural Entrepreneurship and Innovation in BRICS Economies: Secondary Evidence from Rural Areas in South Africa,"It has been propagated by scholars and practitioners that entrepreneurship and innovation are potent tools that can be harnessed to transform rural areas, grow rural economies, create jobs, and enhance the prospects of attaining sustainable development goals (SDGs). Subsequently, these disciplines have garnered attention from researchers for virtually a century. Nonetheless, these researchers often focused on entrepreneurship and innovation activities in urban areas, thereby neglecting entrepreneurship and innovation activities in rural areas. Thus, there is a paucity of literature on rural entrepreneurship and innovation in the BRICS economies. Within the context of the agency theory and the Triple Helix Model of industrial policy, this study systematically reviews the literature on rural entrepreneurship and innovation in the Republic of South Africa. The study revealed that rural firms are risk-averse, which challenges the doctrine of rural transformation through rural entrepreneurship and innovation. Moreover, the ability to engage in entrepreneurship and innovation by rural firms is highly dependent on the availability of support from the government and actor networks. Subsequently, rural firms fail when support has been phased out. Thus, the government and actor networks should do things differently, with an emphasis on teaching rural firms to be independent and sustainable entrepreneurs and innovators. © 2024 by the authors.",Not About Sufficiency
Origami Housing: An Innovative and Resilient Postdisaster Temporary Emergency Housing Solution,"Over the last two decades, natural disasters have led to economic losses exceeding $2.97 trillion, causing 1.23 million deaths and affecting over 4 billion people through injuries, housing loss, displacement, and requiring emergency aid. Data have shown that physical, social, and economic inequities significantly contribute to the vulnerability of communities, especially after disasters. Therefore, low-income communities not only endure more severe and long-lasting infrastructure damage but also face over four times as many deaths per disaster. Natural disasters cause prolonged and widespread homelessness, leading to an inevitable temporary housing crisis, further exacerbated by delayed disaster recovery. This study proposes an innovative short-term Origami temporary emergency housing (TEH) solution, providing an equitable and affordable option to swiftly shelter potential victims postdisasters by considering material, construction, and transportation costs. This research aimed to address postdisaster homelessness challenges by: (1) understanding the timeframe for disaster recovery and TEH implementation following a natural disaster; (2) identifying the main challenges, vulnerabilities, and crucial needs faced by low-income communities postdisaster; (3) recognizing the key characteristics for TEH to be an adequate solution postdisaster; and (4) proposing Origami shelter as a solution for the housing crisis that arises postdisaster and validating its feasibility and applicability through surveying engineering, architecture, and construction (EAC) experts from Peru and Puerto Rico, given the frequent exposure and high vulnerability of these regions to natural disasters. The results underscore the need to implement TEH that can be quickly assembled, enabling victims to reside safely and resume normal activities while infrastructure systems and homes are being repaired or rebuilt. © 2024 American Society of Civil Engineers.",Not About Sufficiency
"Localising Global Standards in Toba, Indonesia Through a Tourist-Centric Perspective of UNESCO Guidelines","This study examines the response to and support of the UNESCO recommendations on behalf of geo-tourism using the actual perspectives of tourists visiting the Toba region. The study employed a detailed map of Toba Geo-tourism in the Sumatra Utara Province, Indonesia, to provide a comprehensive understanding. The research was underpinned by a random sampling approach, gathering responses from a broad spectrum of tourists. The results captured an optimistic landscape, demonstrating a clear synergy between the UNESCO recommendations and the sentiments of the tourists. Not only did the guidelines resonate, but there was also a palpable feeling among tourists to either extend their stay or make a subsequent visit, provided the recommendations were implemented holistically. This study stresses the value of adopting and localising global sustainable tourism standards to suit a region such as Toba’s unique attributes and tourist expectations. By means of this research, we aim to amplify that dialogue, charting a path for Toba and similar regions to embrace a future that is both ecologically sensitive and visitor centric. © 2024 by the authors.",Not About Sufficiency
"Determinants of adoption of small-scale irrigation practices as adaptation strategies to climate change stresses in Kersa District, Eastern Oromia, Ethiopia","This study was conducted to assess the factors influencing farmers’ decisions to adopt small-scale irrigation practices as an adaptation strategy to climate change in Kersa district, East Hararghe Zone, Oromia. The data were collected from a sample of 288 farm households (130 adopter and 158 non-adopters). Both qualitative and quantitative data were obtained from primary and secondary sources. A binary logistics regression model was used to identify the determinants of irrigation scheme adoption. The results indicate that the adoption of small-scale irrigation scheme was influenced by the age of the household head, dependency ratio, distance from water source, household size, frequency of extension contact, access to credit, livestock holding, off/nonfarm activities, membership in an agricultural cooperative, access to climate information, and perception of climate change, which had significant positive effects. Small-scale irrigation practices are a practical solution to lessen the effects of climate change stresses. Therefore, to improve rural farm productivity and lessen the effects of climate change stresses, the agricultural and natural resources office should focus scientific attention on the key factors that influence the adoption of small-scale irrigation. © 2023, The Author(s).",Not About Sufficiency
"Who’s responsible for climate change? Untangling threads of media discussions in India, Nigeria, Australia, and the USA","Media representations of climate change play a critical role in shaping public perceptions and knowledge of climate change. Public understanding of climate change and the responsibility for greenhouse gas emissions are especially important, as these shape social problem definition, in turn influencing policy responses. In this study, we aimed to understand print media discourses on the existence and responsibility for climate change. We contrasted two Global North countries—the USA and Australia—and two Global South countries—India and Nigeria. We examined 600 newspaper articles, randomly selecting 50 articles each from three newspapers in each country. We conducted discourse analysis to examine narratives on climate change existence and who bears responsibility for greenhouse gas emissions. We found media from all four countries agreed that climate change was real. Narratives of responsibility, however, varied between countries. In Australia, the primary narrative stated that India and China were responsible for the majority of emissions, while abdicating Australia from responsibility. In contrast in the USA, the primary narrative focused on the country’s own responsibility. In India, the primary responsibility was assigned to the Global North, while in Nigeria, all countries were considered equally responsible for global emissions. We demonstrated that media narratives for climate change responsibility were primarily driven by political discourse. As the majority of the public depends on media for information on climate change, it is essential that narratives of responsibility incorporate scientific evidence and not follow purely political expedient discourses to assign responsibility for action. © 2021, The Author(s), under exclusive licence to Springer Nature B.V. part of Springer Nature.",Not About Sufficiency
